steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
4057312534,26212,-2,0,-7412.8894323505,46028.7301067248,14684.6335815548,34416.4278052660,56018.2510183015,16742.6291514000,49510.7477388493,62512.0778065247,64897.7251164180,15819.2348072037
4057312534,26212,-2,0,-7414.2400466978,46029.4966716247,14684.9256062786,34417.6567426451,56021.0374208740,16740.4876367591,49530.4107369152,62516.4095065937,64898.5403521052,15820.4272414924
4057312534,26212,-2,0,-7413.3639725266,46029.3019884755,14686.7020900147,34416.6224884152,56024.2131897448,16745.5615663343,49533.4891642114,62518.9525552297,64900.0248111176,15820.6340923384
4057312534,26212,-2,0,-7411.6604949714,46029.3384915660,14691.5448333503,34417.0361901072,56024.8337422827,16750.1122849461,49519.8005052856,62519.6096108581,64905.3542623260,15819.0036209641
4057312534,26212,-2,0,-7408.8375893084,46034.9843028918,14695.8765334192,34420.0781143129,56032.5845651589,16751.7670917140,49537.2611502265,62528.1756694215,64910.9514028646,15821.5101665096
4057312534,26212,-2,0,-7406.7325777581,46037.8437116452,14699.5998486471,34422.9740261568,56038.9969413846,16756.6828412305,49549.5505240177,62530.5483703020,64916.0375001366,15823.7611904219
4057312534,26212,-2,0,-7406.6474038803,46035.0329736791,14701.6805248038,34422.5724921616,56034.1663657459,16757.6927600668,49529.8996936486,62527.9201477882,64914.8085627574,15821.8021912334
4057312534,26212,-2,0,-7404.5423923299,46037.0284759581,14701.4736739578,34424.5679944406,56034.0811918682,16752.8986875185,49531.8100220498,62529.0760789864,64914.5043703369,15823.9923766615
4057343533,26213,-2,0,-7406.1120252201,46036.3105818455,14696.2293966271,34420.8446792128,56035.7238309393,16744.5151444075,49547.3603385896,62527.7254646390,64908.4691927127,15826.0973882119
4057343533,26213,-2,0,-7406.4892238216,46031.2488199672,14696.9472907397,34417.0240224104,56029.0559330803,16748.6399936305,49529.3399795948,62520.9115544182,64902.8598844773,15826.3407421483
4057343533,26213,-2,0,-7405.9051743741,46031.9058755956,14702.7999529115,34420.4796483081,56028.0581819408,16753.9572771421,49523.3169696674,62522.3960134306,64906.9482306098,15829.0419708430
