steady_timestamp,sequence,battery,flags,TMS-ch1
2840041124,5240,-2,0,32169.0000000000
2840066239,5241,-2,0,63420.0000000000
2840098823,5242,-2,0,94671.0000000000
2840117564,5243,-2,0,125922.0000000000
2840143857,5244,-2,0,157173.0000000000
2840184858,5245,-2,0,188424.0000000000
2840221261,5246,-2,0,219675.0000000000
2840235065,5247,-2,0,250926.0000000000
2840282868,5248,-2,0,282177.0000000000
2840302581,5249,-2,0,313428.0000000000
2840347760,5250,-2,0,344679.0000000000
2840361498,5251,-2,0,375930.0000000000
2840392533,5252,-2,0,407181.0000000000
2840422617,5253,-2,0,438432.0000000000
2840467753,5254,-2,0,469683.0000000000
2840488237,5255,-2,0,500934.0000000000
2840517543,5256,-2,0,532185.0000000000
2840548724,5257,-2,0,563436.0000000000
2840585029,5258,-2,0,594687.0000000000
2840609007,5259,-2,0,625938.0000000000
2840674965,5260,-2,0,657189.0000000000
2840708278,5261,-2,0,688440.0000000000
2840716230,5262,-2,0,719691.0000000000
2840735161,5263,-2,0,750942.0000000000
2840765197,5264,-2,0,782193.0000000000
2840835698,5265,-2,0,813444.0000000000
2840845144,5266,-2,0,844695.0000000000
2840860097,5267,-2,0,875946.0000000000
2840894104,5268,-2,0,907197.0000000000
2840938801,5269,-2,0,938448.0000000000
2840961354,5270,-2,0,969699.0000000000
2840987581,5271,1,0,1000950.0000000000
2841022609,5272,1,0,1032201.0000000000
2841056957,5273,1,0,1063452.0000000000
2841103926,5274,1,0,1094703.0000000000
2841112544,5275,1,0,1125954.0000000000
2841167606,5276,1,0,1157205.0000000000
2841172678,5277,1,0,1188456.0000000000
2841200741,5278,1,0,1219707.0000000000
2841233972,5279,1,0,1250958.0000000000
2841320226,5280,1,0,1282209.0000000000
2841332885,5281,1,0,1313460.0000000000
2841338159,5282,1,0,1344711.0000000000
2841373985,5283,1,0,1375962.0000000000
2841405635,5284,1,0,1407213.0000000000
2841430092,5285,1,0,1438464.0000000000
2841447084,5286,1,0,1469715.0000000000
2841498027,5287,1,0,1500966.0000000000
2841528954,5288,1,0,1532217.0000000000
2841552882,5289,1,0,1563468.0000000000
2841575324,5290,1,0,1594719.0000000000
2841611895,5291,1,0,1625970.0000000000
2841645670,5292,1,0,1657221.0000000000
2841671900,5293,1,0,1688472.0000000000
2841727162,5294,1,0,1719723.0000000000
2841754117,5295,1,0,1750974.0000000000
2841772862,5296,1,0,1782225.0000000000
2841799084,5297,1,0,1813476.0000000000
2841825377,5298,1,0,1844727.0000000000
2841883704,5299,1,0,1875978.0000000000
2841892480,5300,1,0,1907229.0000000000
2841942644,5301,1,0,1938480.0000000000
2841956622,5302,1,0,1969731.0000000000
2842009750,5303,1,0,2000982.0000000000
2842013174,5304,1,0,2032233.0000000000
2842052865,5305,1,0,2063484.0000000000
2842080311,5306,1,0,2094735.0000000000
2842121789,5307,1,0,2125986.0000000000
2842151367,5308,1,0,2157237.0000000000
2842170675,5309,1,0,2188488.0000000000
2842227879,5310,1,0,2219739.0000000000
2842238980,5311,1,0,2250990.0000000000
2842265660,5312,1,0,2282241.0000000000
2842312860,5313,1,0,2313492.0000000000
2842343938,5314,1,0,2344743.0000000000
2842356426,5315,1,0,2375994.0000000000
2842383851,5316,1,0,2407245.0000000000
2842432198,5317,1,0,2438496.0000000000
2842467750,5318,1,0,2469747.0000000000
2842493056,5319,1,0,2500998.0000000000
2842530812,5320,1,0,2532249.0000000000
2842551888,5321,1,0,2563500.0000000000
2842612560,5322,1,0,2594751.0000000000
2842619017,5323,1,0,2626002.0000000000
2842645302,5324,1,0,2657253.0000000000
2842666896,5325,1,0,2688504.0000000000
2842706894,5326,1,0,2719755.0000000000
2842734010,5327,1,0,2751006.0000000000
2842763996,5328,1,0,2782257.0000000000
2842834205,5329,1,0,2813508.0000000000
2842842732,5330,1,0,2844759.0000000000
2842863944,5331,1,0,2876010.0000000000
2842896983,5332,1,0,2907261.0000000000
2842915174,5333,1,0,2938512.0000000000
2842959798,5334,1,0,2969763.0000000000
2842982850,5335,1,0,3001014.0000000000
2843019161,5336,1,0,3032265.0000000000
2843067198,5337,1,0,3063516.0000000000
2843077297,5338,1,0,3094767.0000000000
2843106720,5339,1,0,3126018.0000000000
2843150220,5340,1,0,3157269.0000000000
2843180666,5341,1,0,3188520.0000000000
2843224302,5342,1,0,3219771.0000000000
2843260065,5343,1,0,3251022.0000000000
2843267232,5344,1,0,3282273.0000000000
2843300690,5345,1,0,3313524.0000000000
2843357436,5346,1,0,3344775.0000000000
2843365398,5347,1,0,3376026.0000000000
2843408997,5348,1,0,3407277.0000000000
2843425750,5349,1,0,3438528.0000000000
2843445316,5350,1,0,3469779.0000000000
2843476519,5351,1,0,3501030.0000000000
2843542891,5352,1,0,3532281.0000000000
2843551986,5353,1,0,3563532.0000000000
2843581086,5354,1,0,3594783.0000000000
2843649240,5355,1,0,3626034.0000000000
2843674133,5356,1,0,3657285.0000000000
2843678974,5357,1,0,3688536.0000000000
2843709522,5358,1,0,3719787.0000000000
2843729405,5359,1,0,3751038.0000000000
2843780668,5360,1,0,3782289.0000000000
2843806904,5361,1,0,3813540.0000000000
2843824051,5362,1,0,3844791.0000000000
2843893157,5363,1,0,3876042.0000000000
2843908887,5364,1,0,3907293.0000000000
2843930697,5365,1,0,3938544.0000000000
2844001386,5366,1,0,3969795.0000000000
2844014110,5367,1,0,4001046.0000000000
2844019907,5368,1,0,4032297.0000000000
2844061343,5369,1,0,4063548.0000000000
2844125184,5370,1,0,4094799.0000000000
2844134429,5371,1,0,4126050.0000000000
