steady_timestamp,sequence,battery,flags,TMS-ch1
8474660970,8524,-2,0,32169.0000000000
8474672759,8525,-2,0,63420.0000000000
8474695410,8526,-2,0,94671.0000000000
8474717859,8527,-2,0,125922.0000000000
8474746748,8528,-2,0,157173.0000000000
8474785466,8529,-2,0,188424.0000000000
8474821589,8530,-2,0,219675.0000000000
8474869635,8531,-2,0,250926.0000000000
8474896959,8532,-2,0,282177.0000000000
8474901562,8533,-2,0,313428.0000000000
8474966059,8534,-2,0,344679.0000000000
8474982007,8535,-2,0,375930.0000000000
8475016583,8536,-2,0,407181.0000000000
8475060828,8537,-2,0,438432.0000000000
8475080659,8538,-2,0,469683.0000000000
8475098161,8539,-2,0,500934.0000000000
8475153213,8540,-2,0,532185.0000000000
8475158194,8541,-2,0,563436.0000000000
8475196947,8542,-2,0,594687.0000000000
8475257806,8543,-2,0,625938.0000000000
8475264926,8544,-2,0,657189.0000000000
8475286869,8545,-2,0,688440.0000000000
8475388110,8546,-2,0,719691.0000000000
8475398204,8547,-2,0,750942.0000000000
8475408389,8548,-2,0,782193.0000000000
8475418306,8549,-2,0,813444.0000000000
8475441672,8550,-2,0,844695.0000000000
8475495731,8551,-2,0,875946.0000000000
8475511990,8552,-2,0,907197.0000000000
8475526196,8553,-2,0,938448.0000000000
8475561050,8554,-2,0,969699.0000000000
8475616200,8555,2,0,1000950.0000000000
8475630964,8556,2,0,1032201.0000000000
8475692060,8557,2,0,1063452.0000000000
8475696998,8558,2,0,1094703.0000000000
8475728098,8559,2,0,1125954.0000000000
8475760953,8560,2,0,1157205.0000000000
8475794703,8561,2,0,1188456.0000000000
8475823186,8562,2,0,1219707.0000000000
8475849665,8563,2,0,1250958.0000000000
8475880740,8564,2,0,1282209.0000000000
8475914641,8565,2,0,1313460.0000000000
8475967788,8566,2,0,1344711.0000000000
8475976257,8567,2,0,1375962.0000000000
8476004312,8568,2,0,1407213.0000000000
8476035672,8569,2,0,1438464.0000000000
8476092193,8570,2,0,1469715.0000000000
8476101161,8571,2,0,1500966.0000000000
8476129673,8572,2,0,1532217.0000000000
8476204415,8573,2,0,1563468.0000000000
8476209400,8574,2,0,1594719.0000000000
8476231955,8575,2,0,1625970.0000000000
8476258145,8576,2,0,1657221.0000000000
8476290655,8577,2,0,1688472.0000000000
8476349445,8578,2,0,1719723.0000000000
8476356628,8579,2,0,1750974.0000000000
8476381580,8580,2,0,1782225.0000000000
8476434383,8581,2,0,1813476.0000000000
8476444695,8582,2,0,1844727.0000000000
8476483949,8583,2,0,1875978.0000000000
8476505759,8584,2,0,1907229.0000000000
8476554374,8585,2,0,1938480.0000000000
8476582042,8586,2,0,1969731.0000000000
8476604508,8587,2,0,2000982.0000000000
8476626854,8588,2,0,2032233.0000000000
8476695802,8589,2,0,2063484.0000000000
8476718243,8590,2,0,2094735.0000000000
8476729902,8591,2,0,2125986.0000000000
8476748511,8592,2,0,2157237.0000000000
8476811033,8593,2,0,2188488.0000000000
8476819429,8594,2,0,2219739.0000000000
8476848315,8595,2,0,2250990.0000000000
8476875843,8596,2,0,2282241.0000000000
8476905323,8597,2,0,2313492.0000000000
8476966894,8598,2,0,2344743.0000000000
8476998610,8599,2,0,2375994.0000000000
8477029710,8600,2,0,2407245.0000000000
8477044808,8601,2,0,2438496.0000000000
8477070127,8602,2,0,2469747.0000000000
8477113349,8603,2,0,2500998.0000000000
8477153201,8604,2,0,2532249.0000000000
8477159069,8605,2,0,2563500.0000000000
8477210631,8606,2,0,2594751.0000000000
8477222274,8607,2,0,2626002.0000000000
8477274532,8608,2,0,2657253.0000000000
8477296071,8609,2,0,2688504.0000000000
8477319465,8610,2,0,2719755.0000000000
8477348499,8611,2,0,2751006.0000000000
8477401997,8612,2,0,2782257.0000000000
8477409016,8613,2,0,2813508.0000000000
8477442237,8614,2,0,2844759.0000000000
8477469900,8615,2,0,2876010.0000000000
8477504436,8616,2,0,2907261.0000000000
8477532039,8617,2,0,2938512.0000000000
8477650092,8618,2,0,2969763.0000000000
8477660082,8619,2,0,3001014.0000000000
8477665760,8620,2,0,3032265.0000000000
8477674445,8621,2,0,3063516.0000000000
8477689302,8622,2,0,3094767.0000000000
8477744615,8623,2,0,3126018.0000000000
8477754788,8624,2,0,3157269.0000000000
8477788337,8625,2,0,3188520.0000000000
8477817596,8626,2,0,3219771.0000000000
8477851308,8627,2,0,3251022.0000000000
8477882239,8628,2,0,3282273.0000000000
8477915945,8629,2,0,3313524.0000000000
8477975426,8630,2,0,3344775.0000000000
8477982631,8631,2,0,3376026.0000000000
8478023342,8632,2,0,3407277.0000000000
8478050921,8633,2,0,3438528.0000000000
8478088251,8634,2,0,3469779.0000000000
8478114443,8635,2,0,3501030.0000000000
8478155720,8636,2,0,3532281.0000000000
8478167005,8637,2,0,3563532.0000000000
8478252058,8638,2,0,3594783.0000000000
8478256487,8639,2,0,3626034.0000000000
8478269314,8640,2,0,3657285.0000000000
8478285702,8641,2,0,3688536.0000000000
8478348203,8642,2,0,3719787.0000000000
8478359831,8643,2,0,3751038.0000000000
8478389456,8644,2,0,3782289.0000000000
8478410106,8645,2,0,3813540.0000000000
8478450874,8646,2,0,3844791.0000000000
8478474387,8647,2,0,3876042.0000000000
8478503174,8648,2,0,3907293.0000000000
8478561862,8649,2,0,3938544.0000000000
8478570833,8650,2,0,3969795.0000000000
8478599046,8651,2,0,4001046.0000000000
8478636898,8652,2,0,4032297.0000000000
8478672867,8653,2,0,4063548.0000000000
8478689184,8654,2,0,4094799.0000000000
8478750549,8655,2,0,4126050.0000000000
