steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
8191785842,21032,-2,0,44109.8478146564,62810.7582604375,40212.4736837840,57694.0227278476,71472.1020576091,51317.1761768801,43400.7631146027,63491.6017361652,31016.6394682710,22436.8314075099
8191785842,21032,-2,0,44113.3764467351,62811.2084652199,40207.3267480279,57691.4796792116,71473.5500135310,51316.7746428850,43396.2854021718,63489.5940661894,31005.9562304604,22447.2956267776
8191785842,21032,-2,0,44124.6924047804,62818.4969156169,40207.8621266881,57699.0114835450,71480.6437807788,51322.6881435409,43401.5418471993,63493.6459092315,31007.0756585681,22450.9824389150
8191785842,21032,-2,0,44119.8739968385,62817.0732950886,40217.7301288115,57706.3607724260,71474.6207708515,51321.2401876190,43411.4098493227,63493.3660522045,31018.5862997627,22439.8124932315
8191785842,21032,-2,0,44110.6143795563,62808.2273794983,40208.8842132212,57695.2760006203,71467.5270036037,51312.5159489969,43406.3967582317,63485.7490739934,31008.8764776979,22433.7651479105
8191785842,21032,-2,0,44111.1132551260,62805.1246168085,40196.0594607698,57685.3958308001,71474.2070691595,51318.1982634133,43392.0510436774,63488.6693212309,30997.8525443764,22439.1919406935
8191785842,21032,-2,0,44107.6332938346,62808.0691994396,40201.4862535529,57687.6468547123,71473.5986843183,51314.3776066108,43393.4259934184,63493.0375243903,31007.2703417173,22434.2761911771
8191785842,21032,-2,0,44098.1546580096,62807.5946592635,40201.1698934355,57688.0483887075,71466.6996002197,51309.1454969770,43400.5805991503,63490.0929417592,31007.6475403188,22431.5019563014
8191812385,21033,-2,0,44105.1145805923,62813.2161351957,40193.6502567989,57691.8812132067,71471.6275174330,51323.8319070423,43402.0893935564,63494.0839463171,30999.1788233301,22442.5745604103
8191812385,21033,-2,0,44114.8730734443,62826.6492724883,40206.0369721646,57704.3409347534,71487.5063617870,51338.1654538997,43409.2074961978,63505.6797613894,31018.4646227944,22442.0270140533
8191812385,21033,-2,0,44112.0988385687,62830.9809725572,40219.1415816430,57712.5784655026,71491.4851986481,51340.8666825944,43415.8145555726,63509.4639151013,31035.9861062195,22437.0625937495
8191812385,21033,-2,0,44118.9492518800,62827.8052036864,40210.3321691431,57707.6748836829,71496.3401096804,51328.9301720111,43408.9519745645,63508.5026670523,31023.5385523696,22438.6808974270
8191812385,21033,-2,0,44126.3715469420,62827.7321975055,40201.4010796751,57707.3950266560,71496.7781467660,51315.1685069043,43406.1412365984,63508.5878409300,31016.7854806329,22427.7908087704
8191812385,21033,-2,0,44117.7689852882,62822.1715600574,40197.5925905695,57706.0079092182,71475.7280312623,51301.9543881546,43411.3368431418,63502.0902908266,31013.1960100701,22417.7402911947
8191812385,21033,-2,0,44114.5932164174,62815.1507989906,40186.8485142749,57696.5536087867,71478.3075829888,51313.7935571633,43403.4035048132,63497.1258705228,30996.7817870559,22426.7808899341
8191812385,21033,-2,0,44123.2201134648,62820.3342378371,40197.7264352346,57700.5932841320,71497.2526869421,51336.7174979778,43399.4125002553,63505.0227057609,31005.9075596731,22434.7142282627
8191869992,21034,-2,0,44110.6387149499,62816.7691026680,40212.9968947474,57700.7271287970,71488.1269143249,51327.9445885684,43401.1038101137,63501.7739307092,31021.5795531811,22427.3406039880
8191869992,21034,-2,0,44101.4399361518,62812.9119427752,40211.5246034318,57699.5225268115,71479.6703650330,51311.3600177988,43402.2475736151,63493.4147229918,31017.3208592931,22421.7312957526
8191869992,21034,-2,0,44099.4931046601,62815.1994697779,40199.3204035184,57698.3300925229,71483.3936802608,51308.7926337691,43397.8185319715,63492.8063381507,31002.4884368659,22425.4424432836
8191869992,21034,-2,0,44095.3560877403,62818.2292262868,40202.3379923305,57701.0313212176,71485.8880581095,51308.1842489280,43399.9600466123,63497.2840505815,31008.2315897663,22418.5190237914
8191869992,21034,-2,0,44085.5124210105,62810.4297326233,40193.1878843196,57689.0948106343,71463.6090052267,51299.6303580614,43393.6815150517,63493.5729030505,31005.0679885924,22417.8132973756
8191869992,21034,-2,0,44100.1379925917,62810.8677697089,40181.8232554870,57686.7951159347,71482.5662768769,51315.4726993249,43382.8157617888,63497.6612491830,30993.7520305470,22432.8160675583
8191869992,21034,-2,0,44110.3953610134,62823.6681867666,40194.9035295717,57701.2868428509,71495.0016630299,51323.8684101327,43393.9127012913,63506.2638108369,31011.4803648181,22432.5605459250
8191869992,21034,-2,0,44093.7499517597,62816.9151150299,40201.1942288291,57706.1295861864,71474.7302801229,51309.1941677643,43404.6689452828,63494.4854803122,31022.8449936507,22416.5843599965
8191909642,21035,-2,0,44088.4570036417,62803.3846361628,40190.9976988915,57692.6112750161,71463.4751605616,51309.8390556959,43394.4845830420,63484.1551057096,31006.8444723285,22421.8529727208
8191909642,21035,-2,0,44102.0726563866,62802.8857605930,40189.7079230283,57689.2286552993,71474.4382553991,51321.4105353745,43383.7161713537,63489.0830229229,31001.4541826360,22431.4776209078
8191909642,21035,-2,0,44104.8103881717,62806.9619390287,40205.2582395680,57695.7627084932,71477.1881548811,51317.6142139657,43387.8166851830,63492.1736179159,31014.4736182365,22431.0152484285
8191909642,21035,-2,0,44099.7364585966,62805.6721631655,40196.3028147063,57697.3080059898,71471.2503188315,51303.9742258272,43387.9505298481,63486.2114464726,31007.2825094141,22428.9832430591
8191909642,21035,-2,0,44109.2272621185,62812.8511042910,40187.0066943336,57704.4382763280,71478.2954152920,51303.3050025020,43392.9879563328,63488.0366009961,30996.0638929434,22433.1689307662
8191909642,21035,-2,0,44102.1091594770,62809.5536584520,40186.9823589399,57706.6406294530,71469.8023629096,51298.4987622569,43397.0154639812,63485.9072540521,31000.4685991933,22423.1427485841
8191909642,21035,-2,0,44090.7445306444,62797.5563093846,40185.6317445926,57698.0015647087,71458.0605354754,51293.8020312833,43395.5066695751,63477.6088848188,30997.3536688066,22416.7912108425
8191909642,21035,-2,0,44097.0595652955,62790.9249146161,40176.6033135500,57688.5715996709,71464.7527687281,51301.1634878611,43384.5192393440,63476.2339350778,30984.7966056853,22423.6537918506
8191914005,21036,-2,0,44106.3435179714,62796.9965953307,40180.2657902937,57695.4950191631,71459.1677958863,51298.3040791077,43387.2326357355,63481.0158399292,30984.1760531474,22423.3739348237
8191914005,21036,-2,0,44116.3940355472,62803.3116299819,40185.2302105974,57707.5653744115,71467.8676991147,51303.7065364971,43400.9212946613,63489.8495878227,30989.3351566003,22423.6781272443
8191914005,21036,-2,0,44111.4539506370,62805.4653123195,40186.7146696098,57707.8208960448,71480.6559484756,51311.0923284687,43402.1137289500,63487.3430422772,30989.6758521113,22419.4072656594
8191914005,21036,-2,0,44104.4088541766,62802.0461895123,40185.9846078004,57703.3796867044,71478.1980737174,51310.8733099258,43398.6094322650,63486.3696265313,30995.0783095007,22416.7182046616
8191914005,21036,-2,0,44087.2889047467,62794.5265528757,40188.7588426761,57697.8920554373,71466.1277184691,51305.7750449570,43394.5454215261,63477.3046923983,31003.8755543037,22409.0403879663
8191914005,21036,-2,0,44082.6651799540,62790.2313558972,40183.2225406216,57692.3435856860,71460.1168762385,51304.5704429716,43388.3642315401,63470.3691052092,30995.1391479848,22414.9782240159
8191914005,21036,-2,0,44098.4345150365,62800.2697057761,40183.9526024310,57700.9704827335,71467.3444881513,51314.6696313346,43390.6395908460,63477.5723817284,30993.1314780091,22425.8683126724
8191914005,21036,-2,0,44098.6170304888,62808.9696090045,40196.1933054349,57710.2909384998,71468.3179038972,51319.3420269146,43401.4445056247,63482.0744295528,31008.1950866759,22423.8484749998
8191943636,21037,-2,0,44086.5710106341,62801.0362706760,40193.6137537084,57701.9682338729,71460.0803731481,51316.9936614278,43397.7333580937,63478.2537727504,31006.0779074287,22423.7998042125
8191943636,21037,-2,0,44096.0861495497,62799.0529360938,40185.2180429006,57696.8212981168,71473.7446966802,51323.8440747391,43388.9969517749,63485.2623661205,30997.4388426844,22433.8624894851
8191943636,21037,-2,0,44106.7207165729,62808.9087705204,40200.3546577483,57708.9159887588,71476.7744531891,51325.3163660547,43396.1515575068,63496.8095104054,31010.4461105881,22435.0792591674
8191943636,21037,-2,0,44109.0447466661,62814.5545818462,40206.3776676757,57717.5672212000,71478.3805891698,51319.0621698877,43409.5238563152,63502.1876324012,31015.5200401633,22438.8877482730
8191943636,21037,-2,0,44113.4616206128,62821.8308645464,40202.4961723892,57718.2121091316,71487.1413308823,51322.9436651742,43409.8888872199,63503.3557312962,31013.1230038892,22440.8710828551
8191943636,21037,-2,0,44106.3191825778,62819.4703313627,40199.5394220612,57710.1084230475,71481.8483827643,51320.9724982889,43403.5981879624,63497.6004106989,31015.7390587061,22433.5217939741
8191943636,21037,-2,0,44095.3925908308,62805.5018154100,40193.8327722512,57698.8289680926,71450.7964204722,51302.4897668148,43395.7013527243,63487.3917130645,31011.2370108816,22431.0274161253
8191943636,21037,-2,0,44105.9419839763,62799.3571285144,40184.6218257563,57697.8312169531,71468.1962269290,51315.3875254471,43388.8266040193,63487.4282161549,30997.9133828605,22436.0405072164
8191975746,21038,-2,0,44113.8388192143,62809.7605092980,40193.4920767402,57711.3008573361,71480.7654577471,51332.0572700946,43395.1173032768,63494.5949895837,31006.4551060302,22434.6777251722
8191975746,21038,-2,0,44102.9122274673,62817.0489596949,40211.5489388254,57725.0260193524,71477.3463349398,51329.6845692141,43414.0380718365,63492.9523505126,31027.5660600180,22423.2279224618
8191975746,21038,-2,0,44089.0653884828,62808.7140873712,40205.7449474409,57717.5063827158,71468.9992949193,51322.1162617902,43412.9429791224,63481.6972309513,31020.5452989511,22425.0652446821
8191975746,21038,-2,0,44098.0694841318,62802.7884190185,40191.8007668818,57707.8695668321,71474.4504230959,51322.4326219076,43398.3174075412,63482.2934480957,31006.2847582747,22437.4032892606
8191975746,21038,-2,0,44111.7581430576,62806.8767651510,40196.2298085254,57715.0606756544,71478.3684214729,51317.0301645182,43400.8117853899,63488.5719796563,31012.4537805639,22435.6876440085
8191975746,21038,-2,0,44107.8523123775,62808.4098949507,40194.8913618748,57717.4820473222,71462.5139125126,51300.7741215628,43405.6180256350,63484.9460060031,31008.7304653361,22426.2576789708
8191975746,21038,-2,0,44116.0655077329,62813.6541722813,40186.2401294337,57715.7664020702,71476.0687267734,51315.8985687137,43403.8658772925,63489.6792400672,30992.2797392315,22430.5893790397
8191975746,21038,-2,0,44120.2268600464,62825.1891488695,40200.5128378070,57720.1832760169,71494.2837689173,51333.7850830434,43406.9321368919,63501.6279183473,31003.4131818244,22424.9557354107
8192020888,21039,-2,0,44110.0181624119,62824.2035654268,40214.7003723026,57718.6501462172,71490.1345843007,51339.7229190930,43408.8668006867,63498.8780188653,31017.2965238994,22415.3067518301
8192020888,21039,-2,0,44111.8068138449,62822.5730940526,40212.5953607522,57712.9556641041,71490.7308014450,51328.3461225636,43403.8172065052,63494.7288342487,31006.8201369349,22420.5510291608
8192020888,21039,-2,0,44117.4769605644,62822.4270816907,40206.9495494264,57714.3184461482,71492.1300865797,51316.5677920390,43401.1281455073,63492.7576673634,30999.6168604157,22426.2090081835
8192020888,21039,-2,0,44107.7306354092,62820.9912934656,40210.4295107177,57718.3702891903,71477.2246579716,51299.7763704233,43409.2561669851,63484.1429380127,31002.9873124356,22420.5753645544
8192020888,21039,-2,0,44096.3781742734,62809.6023292393,40194.5750017574,57704.8154749295,71462.9519495983,51289.2391449747,43402.0285550722,63470.4786144806,30987.6560144387,22424.2256736013
8192020888,21039,-2,0,44104.6887112035,62803.7253316738,40179.8034178144,57696.5657764836,71462.0515400334,51302.8669654163,43389.0821256526,63473.2163462657,30975.1962928920,22439.7029839601
8192020888,21039,-2,0,44112.9505773463,62806.8645974542,40186.6173280352,57703.2823451298,71463.1831358379,51310.0824096323,43391.0897956284,63485.2380307268,30987.2666481404,22442.5502250167
8192020888,21039,-2,0,44109.2394298153,62813.0457874402,40195.0982127208,57713.9290798499,71477.6748627540,51313.9639049189,43400.2277359424,63490.8960097495,31000.6754500393,22431.8791549030
8192038611,21040,-2,0,44106.2583440937,62822.1228892701,40196.3149824031,57716.4356253954,71484.2210836448,51320.1329272081,43403.2331570577,63490.5553142384,31001.7097042692,22426.1238343057
8192038611,21040,-2,0,44105.5161145875,62827.2576573294,40206.7792016708,57719.6600650535,71487.1291631855,51329.0153458888,43408.2827512392,63494.3394679504,31016.7003067551,22422.2180036255
8192038611,21040,-2,0,44098.6778689730,62821.7456906686,40212.9117208696,57714.5131292974,71477.7965397223,51326.2776141037,43409.1588254105,63487.6594023946,31023.3073661300,22418.7015392437
8192038611,21040,-2,0,44110.9307396737,62814.0070354892,40201.4497504624,57708.2224300399,71482.3837614245,51322.7246466314,43398.8649538983,63487.4647192454,31008.9129807884,22430.8449006730
