steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
8659030053,10415,-2,0,54641.5612966634,57374.4138353993,37789.3863707665,54894.4790428251,55831.4647043725,62020.8678857826,63355.9075811958,58137.9854818263,66658.8653868738,19491.2631929153
8659030053,10415,-2,0,54622.7135342847,57316.7511201554,37746.4709040720,54830.3674482650,55777.2697827232,62003.5045824162,63310.9966122223,58064.2005682919,66630.6363302446,19472.1112381160
8659030053,10415,-2,0,54623.2610806417,57230.8106774950,37696.7536948534,54761.7538058804,55696.8048036330,62017.5704399435,63285.9433244638,57979.4890630106,66633.9581114773,19430.2908641355
8659030053,10415,-2,0,54639.1399249956,57220.4803028923,37704.5531885169,54773.3617886495,55687.0828138715,62051.1046123876,63315.1092937484,57991.9731199509,66661.9559818669,19422.5522089561
8659030053,10415,-2,0,54650.2611998918,57304.6564295134,37767.3141687297,54860.0687962098,55767.5477929616,62055.1199523391,63367.7102471140,58100.1804477974,66683.9308423291,19471.3811763066
8659030053,10415,-2,0,54634.1390016014,57358.2916371090,37790.8221589916,54896.9612529770,55824.0302416137,62012.6060196398,63368.7445013440,58152.7448980725,66663.4647762729,19511.4737373382
8659030053,10415,-2,0,54605.3623986151,57303.1719705010,37735.2887906917,54825.4030279612,55775.8218268012,61992.5414875788,63314.9876167802,58075.2366693103,66630.7580072128,19489.1095105776
8659030053,10415,-2,0,54603.6832564536,57216.4162921534,37678.6116588904,54752.7253748378,55694.8336367477,62009.6371016150,63285.3957781068,57981.1560374754,66635.0045334040,19434.0020116665
8659066211,10416,-2,0,54622.1659879276,57208.9696616978,37687.7252638108,54771.4514602483,55689.5893594170,62037.7688166696,63316.8492743941,57996.9983787388,66663.8784779649,19417.4417762905
8659066211,10416,-2,0,54635.8789822471,57279.3111170312,37737.8440070245,54848.1566210201,55753.9199725199,62025.7836352990,63355.6155564720,58081.5760393551,66669.2565999606,19438.2972086450
8659066211,10416,-2,0,54624.2466640843,57324.6966261808,37755.3046519654,54874.5361877323,55796.3974021288,61990.6798299648,63347.5483734784,58117.5072480732,66642.5363377374,19464.2874090588
8659066211,10416,-2,0,54601.3835617540,57288.5098958294,37721.0525854088,54822.0082405476,55765.5279552890,61973.5233774445,63300.5323929545,58061.0491348148,66614.1977718368,19468.8502953674
8659066211,10416,-2,0,54591.1505287259,57203.9444029099,37664.4849628790,54742.6261864748,55685.5740194655,61988.8668431382,63262.8003651066,57961.8702380110,66611.6060524135,19439.7208291733
8659066211,10416,-2,0,54611.0933838187,57183.3931629760,37667.4538809038,54744.9623842648,55662.8569294970,62037.3551149777,63289.8856582345,57950.5299445720,66645.3349080067,19428.7090635485
8659066211,10416,-2,0,54638.9087387560,57270.0149966585,37735.3861322663,54843.8857594353,55742.8352007142,62055.3389708820,63359.3510393966,58056.1090499047,66677.7131492526,19463.7276950049
8659066211,10416,-2,0,54644.2868607517,57352.5484842085,37782.1830942473,54915.8941892334,55823.2515090171,62026.6962125608,63388.4561701971,58140.7597167019,66667.0542468357,19494.8404957812
8659092331,10417,-2,0,54626.0718186078,57328.4807798927,37752.1045477010,54872.6988655120,55802.4325797530,61995.7415918432,63350.5902976841,58094.1331024764,66634.3839808661,19483.5002023422
8659092331,10417,-2,0,54612.9550414327,57235.1058744735,37691.1443866181,54782.6700767191,55717.5993975035,61998.3941497506,63305.4603101678,57990.5860025131,66623.5790660873,19439.3801336622
8659092331,10417,-2,0,54617.3110768953,57193.7357052755,37678.4534788317,54763.0800848341,55680.0742205015,62024.2140024089,63313.1381268631,57970.6309797235,66643.2298964564,19419.7779740805
8659092331,10417,-2,0,54630.9510650338,57254.1118169109,37728.0611787789,54832.3021120598,55740.0974689291,62045.1667763380,63361.3708770693,58057.8368628535,66669.5972954717,19452.5090785342
8659092331,10417,-2,0,54631.2065866671,57330.5371206558,37772.4732721826,54892.0211680668,55816.3402572216,62025.0535734897,63382.4453279666,58141.5506169954,66666.8473959897,19493.3925398593
8659092331,10417,-2,0,54611.1785576965,57323.4068503176,37751.3379828012,54868.5131778049,55814.4785996077,61995.6442502686,63346.7818085786,58121.2305633011,66641.5994250821,19494.2199432432
8659092331,10417,-2,0,54599.9721089226,57243.6841007337,37688.3701517424,54785.4078085042,55739.0023762150,61989.5847372508,63301.2867901576,58024.7042244047,66628.9206849926,19451.9371967835
8659092331,10417,-2,0,54617.9316294332,57198.1647469190,37667.3687070260,54763.4086126483,55689.9665580185,62025.1022442769,63309.6459978749,57985.2200482142,66654.0591466288,19422.5278735625
8659140087,10418,-2,0,54640.4783716462,57257.2875857817,37722.6587213895,54837.3517062414,55741.7279403033,62046.1036889933,63365.2888754462,58069.7612057400,66684.0160162068,19445.2814666214
8659140087,10418,-2,0,54637.0714165357,57336.7183106419,37777.0726615817,54903.6413185327,55818.0559024737,62024.4330209517,63383.5647560743,58153.6088045469,66676.0340070910,19481.1761722490
