steady_timestamp,sequence,battery,flags,TMS-ch1
8543870033,9287,-2,0,32169.0000000000
8543895955,9288,-2,0,63420.0000000000
8543914860,9289,-2,0,94671.0000000000
8543961224,9290,-2,0,125922.0000000000
8544000293,9291,-2,0,157173.0000000000
8544010908,9292,-2,0,188424.0000000000
8544043620,9293,-2,0,219675.0000000000
8544077955,9294,-2,0,250926.0000000000
8544123072,9295,-2,0,282177.0000000000
8544128230,9296,-2,0,313428.0000000000
8544174869,9297,-2,0,344679.0000000000
8544197220,9298,-2,0,375930.0000000000
8544241386,9299,-2,0,407181.0000000000
8544259874,9300,-2,0,438432.0000000000
8544310978,9301,-2,0,469683.0000000000
8544324659,9302,-2,0,500934.0000000000
8544372277,9303,-2,0,532185.0000000000
8544379137,9304,-2,0,563436.0000000000
8544432180,9305,-2,0,594687.0000000000
8544484705,9306,-2,0,625938.0000000000
8544501247,9307,-2,0,657189.0000000000
8544516179,9308,-2,0,688440.0000000000
8544547177,9309,-2,0,719691.0000000000
8544606074,9310,-2,0,750942.0000000000
8544617826,9311,-2,0,782193.0000000000
8544641003,9312,-2,0,813444.0000000000
8544669959,9313,-2,0,844695.0000000000
8544714862,9314,-2,0,875946.0000000000
8544730905,9315,-2,0,907197.0000000000
8544788151,9316,-2,0,938448.0000000000
8544839017,9317,-2,0,969699.0000000000
8544850991,9318,2,0,1000950.0000000000
8544859969,9319,2,0,1032201.0000000000
8544893901,9320,2,0,1063452.0000000000
8544909239,9321,2,0,1094703.0000000000
8544953440,9322,2,0,1125954.0000000000
8545002942,9323,2,0,1157205.0000000000
8545022598,9324,2,0,1188456.0000000000
8545053395,9325,2,0,1219707.0000000000
8545089392,9326,2,0,1250958.0000000000
8545110486,9327,2,0,1282209.0000000000
8545133486,9328,2,0,1313460.0000000000
8545191526,9329,2,0,1344711.0000000000
8545198899,9330,2,0,1375962.0000000000
8545231093,9331,2,0,1407213.0000000000
8545263484,9332,2,0,1438464.0000000000
8545301624,9333,2,0,1469715.0000000000
8545319534,9334,2,0,1500966.0000000000
8545355801,9335,2,0,1532217.0000000000
8545424725,9336,2,0,1563468.0000000000
8545458323,9337,2,0,1594719.0000000000
8545461917,9338,2,0,1625970.0000000000
8545482092,9339,2,0,1657221.0000000000
8545535907,9340,2,0,1688472.0000000000
8545544849,9341,2,0,1719723.0000000000
8545574013,9342,2,0,1750974.0000000000
8545613097,9343,2,0,1782225.0000000000
8545652569,9344,2,0,1813476.0000000000
8545673803,9345,2,0,1844727.0000000000
8545697653,9346,2,0,1875978.0000000000
8545729021,9347,2,0,1907229.0000000000
8545779717,9348,2,0,1938480.0000000000
8545793772,9349,2,0,1969731.0000000000
8545822008,9350,2,0,2000982.0000000000
8545856178,9351,2,0,2032233.0000000000
8545910970,9352,2,0,2063484.0000000000
8545936059,9353,2,0,2094735.0000000000
8545956299,9354,2,0,2125986.0000000000
8545977752,9355,2,0,2157237.0000000000
8546015819,9356,2,0,2188488.0000000000
8546052438,9357,2,0,2219739.0000000000
8546088465,9358,2,0,2250990.0000000000
8546102989,9359,2,0,2282241.0000000000
8546133063,9360,2,0,2313492.0000000000
8546188031,9361,2,0,2344743.0000000000
8546216103,9362,2,0,2375994.0000000000
8546252596,9363,2,0,2407245.0000000000
8546259728,9364,2,0,2438496.0000000000
8546293891,9365,2,0,2469747.0000000000
8546320886,9366,2,0,2500998.0000000000
8546373945,9367,2,0,2532249.0000000000
8546386639,9368,2,0,2563500.0000000000
8546428943,9369,2,0,2594751.0000000000
8546452131,9370,2,0,2626002.0000000000
8546487103,9371,2,0,2657253.0000000000
8546507147,9372,2,0,2688504.0000000000
8546556473,9373,2,0,2719755.0000000000
8546599106,9374,2,0,2751006.0000000000
8546626888,9375,2,0,2782257.0000000000
8546649049,9376,2,0,2813508.0000000000
8546676325,9377,2,0,2844759.0000000000
8546752775,9378,2,0,2876010.0000000000
8546772711,9379,2,0,2907261.0000000000
8546779779,9380,2,0,2938512.0000000000
8546791048,9381,2,0,2969763.0000000000
8546862813,9382,2,0,3001014.0000000000
8546868422,9383,2,0,3032265.0000000000
8546890923,9384,2,0,3063516.0000000000
8546952061,9385,2,0,3094767.0000000000
8546957137,9386,2,0,3126018.0000000000
8546978590,9387,2,0,3157269.0000000000
8547011060,9388,2,0,3188520.0000000000
8547038038,9389,2,0,3219771.0000000000
8547077073,9390,2,0,3251022.0000000000
8547106018,9391,2,0,3282273.0000000000
8547137638,9392,2,0,3313524.0000000000
8547192018,9393,2,0,3344775.0000000000
8547200697,9394,2,0,3376026.0000000000
8547254817,9395,2,0,3407277.0000000000
8547263934,9396,2,0,3438528.0000000000
8547311884,9397,2,0,3469779.0000000000
8547324932,9398,2,0,3501030.0000000000
8547378048,9399,2,0,3532281.0000000000
8547389763,9400,2,0,3563532.0000000000
8547443836,9401,2,0,3594783.0000000000
8547449113,9402,2,0,3626034.0000000000
8547482844,9403,2,0,3657285.0000000000
8547512895,9404,2,0,3688536.0000000000
8547550973,9405,2,0,3719787.0000000000
8547565333,9406,2,0,3751038.0000000000
8547616242,9407,2,0,3782289.0000000000
8547668637,9408,2,0,3813540.0000000000
8547676076,9409,2,0,3844791.0000000000
8547690288,9410,2,0,3876042.0000000000
8547744725,9411,2,0,3907293.0000000000
8547793817,9412,2,0,3938544.0000000000
8547802250,9413,2,0,3969795.0000000000
8547823275,9414,2,0,4001046.0000000000
8547856648,9415,2,0,4032297.0000000000
8547911618,9416,2,0,4063548.0000000000
8547921160,9417,2,0,4094799.0000000000
8547957190,9418,2,0,4126050.0000000000
