steady_timestamp,sequence,battery,flags,TMS-ch1
9358819816,18523,-2,0,32169.0000000000
9358829359,18524,-2,0,63420.0000000000
9358918274,18525,-2,0,94671.0000000000
9358925606,18526,-2,0,125922.0000000000
9358927989,18527,-2,0,157173.0000000000
9358944389,18528,-2,0,188424.0000000000
9358990583,18529,-2,0,219675.0000000000
9359032141,18530,-2,0,250926.0000000000
9359051244,18531,-2,0,282177.0000000000
9359101207,18532,-2,0,313428.0000000000
9359114533,18533,-2,0,344679.0000000000
9359160892,18534,-2,0,375930.0000000000
9359174609,18535,-2,0,407181.0000000000
9359201202,18536,-2,0,438432.0000000000
9359236309,18537,-2,0,469683.0000000000
9359283269,18538,-2,0,500934.0000000000
9359294545,18539,-2,0,532185.0000000000
9359322416,18540,-2,0,563436.0000000000
9359356244,18541,-2,0,594687.0000000000
9359397236,18542,-2,0,625938.0000000000
9359423081,18543,-2,0,657189.0000000000
9359448294,18544,-2,0,688440.0000000000
9359542119,18545,-2,0,719691.0000000000
9359551288,18546,-2,0,750942.0000000000
9359558519,18547,-2,0,782193.0000000000
9359575734,18548,-2,0,813444.0000000000
9359625870,18549,-2,0,844695.0000000000
9359637270,18550,-2,0,875946.0000000000
9359665958,18551,-2,0,907197.0000000000
9359700455,18552,-2,0,938448.0000000000
9359760126,18553,-2,0,969699.0000000000
9359769622,18554,2,0,1000950.0000000000
9359793336,18555,2,0,1032201.0000000000
9359826248,18556,2,0,1063452.0000000000
9359871931,18557,2,0,1094703.0000000000
9359898298,18558,2,0,1125954.0000000000
9359919538,18559,2,0,1157205.0000000000
9359948348,18560,2,0,1188456.0000000000
9359983906,18561,2,0,1219707.0000000000
9360010146,18562,2,0,1250958.0000000000
9360043556,18563,2,0,1282209.0000000000
9360104644,18564,2,0,1313460.0000000000
9360121751,18565,2,0,1344711.0000000000
9360141203,18566,2,0,1375962.0000000000
9360181130,18567,2,0,1407213.0000000000
9360223316,18568,2,0,1438464.0000000000
9360228717,18569,2,0,1469715.0000000000
9360258621,18570,2,0,1500966.0000000000
9360302563,18571,2,0,1532217.0000000000
9360343341,18572,2,0,1563468.0000000000
9360354646,18573,2,0,1594719.0000000000
9360385219,18574,2,0,1625970.0000000000
9360419678,18575,2,0,1657221.0000000000
9360461261,18576,2,0,1688472.0000000000
9360481352,18577,2,0,1719723.0000000000
9360503353,18578,2,0,1750974.0000000000
9360539643,18579,2,0,1782225.0000000000
9360577515,18580,2,0,1813476.0000000000
9360604718,18581,2,0,1844727.0000000000
9360634896,18582,2,0,1875978.0000000000
9360662736,18583,2,0,1907229.0000000000
9360724337,18584,2,0,1938480.0000000000
9360735838,18585,2,0,1969731.0000000000
9360771715,18586,2,0,2000982.0000000000
9360798309,18587,2,0,2032233.0000000000
9360848389,18588,2,0,2063484.0000000000
9360869761,18589,2,0,2094735.0000000000
9360886329,18590,2,0,2125986.0000000000
9360948811,18591,2,0,2157237.0000000000
9360956205,18592,2,0,2188488.0000000000
9360983424,18593,2,0,2219739.0000000000
9361045048,18594,2,0,2250990.0000000000
9361050108,18595,2,0,2282241.0000000000
9361076610,18596,2,0,2313492.0000000000
9361107585,18597,2,0,2344743.0000000000
9361168494,18598,2,0,2375994.0000000000
9361174454,18599,2,0,2407245.0000000000
9361192278,18600,2,0,2438496.0000000000
9361228536,18601,2,0,2469747.0000000000
9361277214,18602,2,0,2500998.0000000000
9361297304,18603,2,0,2532249.0000000000
9361325692,18604,2,0,2563500.0000000000
9361359891,18605,2,0,2594751.0000000000
9361399859,18606,2,0,2626002.0000000000
9361418636,18607,2,0,2657253.0000000000
9361458711,18608,2,0,2688504.0000000000
9361477479,18609,2,0,2719755.0000000000
9361536646,18610,2,0,2751006.0000000000
9361549820,18611,2,0,2782257.0000000000
9361576050,18612,2,0,2813508.0000000000
9361609664,18613,2,0,2844759.0000000000
9361646576,18614,2,0,2876010.0000000000
9361672160,18615,2,0,2907261.0000000000
9361690677,18616,2,0,2938512.0000000000
9361762617,18617,2,0,2969763.0000000000
9361772095,18618,2,0,3001014.0000000000
9361786610,18619,2,0,3032265.0000000000
9361830770,18620,2,0,3063516.0000000000
9361884288,18621,2,0,3094767.0000000000
9361893392,18622,2,0,3126018.0000000000
9361914747,18623,2,0,3157269.0000000000
9361958509,18624,2,0,3188520.0000000000
9361996734,18625,2,0,3219771.0000000000
9362005634,18626,2,0,3251022.0000000000
9362092672,18627,2,0,3282273.0000000000
9362126605,18628,2,0,3313524.0000000000
9362131616,18629,2,0,3344775.0000000000
9362143655,18630,2,0,3376026.0000000000
9362171307,18631,2,0,3407277.0000000000
9362199667,18632,2,0,3438528.0000000000
9362228709,18633,2,0,3469779.0000000000
9362257658,18634,2,0,3501030.0000000000
9362292190,18635,2,0,3532281.0000000000
9362362594,18636,2,0,3563532.0000000000
9362368271,18637,2,0,3594783.0000000000
9362388621,18638,2,0,3626034.0000000000
9362418432,18639,2,0,3657285.0000000000
9362471327,18640,2,0,3688536.0000000000
9362489566,18641,2,0,3719787.0000000000
9362509397,18642,2,0,3751038.0000000000
9362540940,18643,2,0,3782289.0000000000
9362599437,18644,2,0,3813540.0000000000
9362624605,18645,2,0,3844791.0000000000
9362640702,18646,2,0,3876042.0000000000
9362662967,18647,2,0,3907293.0000000000
9362738810,18648,2,0,3938544.0000000000
9362744613,18649,2,0,3969795.0000000000
9362768372,18650,2,0,4001046.0000000000
9362816678,18651,2,0,4032297.0000000000
9362828591,18652,2,0,4063548.0000000000
9362882534,18653,2,0,4094799.0000000000
9362890423,18654,2,0,4126050.0000000000
