steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
5454646812,5496,-2,0,-6717.4325527384,-80222.2335384977,-34268.0914132975,-12641.1297386259,-80530.7576591403,-45116.9924160850,-80469.1161070352,-80455.7073051364,-80498.9391319483,-2417.0156323028
5454646812,5496,-2,0,-6718.4789746652,-80222.8297556421,-34250.5942652662,-12641.4826018337,-80534.0916080697,-45202.7016725058,-80470.2963736271,-80457.8974905645,-80500.5696033226,-2417.3806632075
5454646812,5496,-2,0,-6716.5564785672,-80222.6350724929,-34255.2909962398,-12640.2171613641,-80535.0650238156,-45065.8150832477,-80470.0043489033,-80458.4572046183,-80499.3406659434,-2416.7357752759
5454646812,5496,-2,0,-6717.5542297066,-80224.5819039846,-34276.5479625895,-12641.4217633496,-80531.5485594338,-44888.2518835105,-80470.4545536858,-80459.1994341245,-80501.0198081050,-2416.9669615156
5454646812,5496,-2,0,-6718.3816330906,-80223.9978545371,-34286.8661694953,-12641.4217633496,-80530.7698268371,-44900.4804188175,-80470.9899323460,-80457.9339936550,-80500.0707277528,-2416.4802536426
5454646812,5496,-2,0,-6716.9945156528,-80222.4525570406,-34270.6222942367,-12640.7525400243,-80531.2443670132,-45087.8751175877,-80469.6758210891,-80457.1309256646,-80500.1072308433,-2415.3364901413
5454646812,5496,-2,0,-6717.2865403765,-80222.9757680039,-34252.5167613642,-12641.3244217750,-80534.4444712776,-45203.7237590389,-80470.0408519938,-80457.2404349361,-80499.3650013371,-2416.9426261219
5454646812,5496,-2,0,-6716.5808139608,-80221.1627811773,-34252.6992768165,-12640.9715585672,-80533.7630802555,-45087.1328880815,-80469.3594609717,-80455.9993298601,-80498.4402563785,-2416.9912969092
5454689444,5497,-2,0,-6717.8584221272,-80222.5255632215,-34274.4307833423,-12640.7768754180,-80530.7698268371,-44895.5038308170,-80468.7632438274,-80457.2647703297,-80499.3163305498,-2416.4680859458
5454689444,5497,-2,0,-6718.1139437605,-80223.0487741849,-34286.8053310112,-12641.7137880734,-80530.7576591403,-44883.4821463559,-80470.1381935684,-80457.8366520804,-80500.2775785988,-2417.4901724789
5454689444,5497,-2,0,-6717.2500372861,-80223.3042958182,-34274.5402926137,-12641.5799434083,-80531.0496838640,-45061.8362463866,-80470.0895227811,-80457.4716211757,-80500.6912802908,-2417.2468185425
5454689444,5497,-2,0,-6717.9192606113,-80223.0366064881,-34253.8308726211,-12641.5556080147,-80536.2817934979,-45193.6975768568,-80470.8074168936,-80458.7735647357,-80501.1779881637,-2417.5875140535
5454689444,5497,-2,0,-6716.5443108703,-80222.6715755834,-34250.6551037503,-12640.5091860879,-80535.5395639917,-45103.2429186751,-80470.3693798080,-80457.4959565693,-80499.3893367307,-2416.7844460632
5454689444,5497,-2,0,-6716.7998325036,-80223.7179975101,-34271.4496976207,-12641.3852602591,-80533.0938569303,-44909.4358436792,-80470.9899323460,-80457.2891057234,-80500.0828954496,-2416.2855704935
5454689444,5497,-2,0,-6717.7489128558,-80222.6959109770,-34286.1239399891,-12640.1319874864,-80530.3317897515,-44865.3279426961,-80469.9556781160,-80457.1917641488,-80499.7178645449,-2416.0057134665
5454689444,5497,-2,0,-6717.1770311051,-80223.2069542436,-34276.9008257974,-12640.6430307529,-80531.5850625242,-45031.0884765150,-80470.5032244731,-80457.6419689312,-80499.9733861782,-2416.3950797649
5454718244,5498,-2,0,-6717.2378695892,-80223.0001033976,-34256.1062319269,-12640.5091860879,-80534.1281111602,-45190.0351001131,-80470.7100753190,-80457.5324596598,-80500.4357586575,-2417.2833216329
5454718244,5498,-2,0,-6717.5663974035,-80223.5598174514,-34252.7966183911,-12642.0179804939,-80537.2308738501,-45127.7729954701,-80472.1701989378,-80458.7370616453,-80500.8372926526,-2418.0377188360
5454718244,5498,-2,0,-6717.8827575209,-80223.5233143610,-34271.4862007111,-12641.6164464988,-80534.0064341920,-44926.9816624979,-80470.6979076222,-80458.1773475914,-80501.4700128875,-2417.9768803519
5454718244,5498,-2,0,-6716.9458448655,-80222.9392649135,-34287.1825296127,-12641.3487571687,-80529.6625664262,-44857.9299830277,-80470.0043489033,-80456.7780624568,-80499.8760446036,-2415.6041794714
5454718244,5498,-2,0,-6717.6394035844,-80223.0244387912,-34280.9770042330,-12640.2293290610,-80530.9766776831,-45008.1523680038,-80469.7853303605,-80457.3377765106,-80499.4136721244,-2415.9813780729
5454718244,5498,-2,0,-6716.9093417750,-80223.3529666055,-34261.1558261085,-12639.9494720340,-80535.0528561188,-45179.2301853343,-80471.2454539793,-80458.3111922565,-80500.9711373177,-2415.9205395888
5454718244,5498,-2,0,-6718.0652729732,-80225.0564441607,-34255.8993810810,-12641.7746265575,-80537.5350662706,-45150.8916194337,-80472.4622236616,-80460.6230546528,-80502.6746148729,-2418.4027497407
5454718244,5498,-2,0,-6716.5078077799,-80223.7666682974,-34272.6542996061,-12640.8620492957,-80534.5783159427,-44956.7681843205,-80471.6469879744,-80458.6032169802,-80500.9589696209,-2416.0665519507
5454757157,5499,-2,0,-6718.1261114573,-80224.9591025861,-34293.5462350511,-12641.5191049242,-80532.1204411844,-44862.7240555760,-80471.9146773045,-80459.3576141832,-80501.5673544620,-2416.8087814569
5454757157,5499,-2,0,-6718.0166021859,-80225.0442764639,-34291.3073788357,-12641.6286141956,-80532.4124659082,-44993.2834424861,-80472.0363542728,-80459.6009681197,-80501.9202176699,-2416.9669615156
5454757157,5499,-2,0,-6718.6736578144,-80225.6648290018,-34272.6056288189,-12642.3343406113,-80535.1745330870,-45180.0575887183,-80472.5839006298,-80460.0025021149,-80501.5430190684,-2418.1472281074
5454757157,5499,-2,0,-6716.3131246307,-80223.0974449722,-34261.4478508322,-12640.4118445133,-80535.3570485393,-45174.6186282384,-80471.2819570697,-80458.6640554643,-80499.9490507846,-2417.4415016916
5454757157,5499,-2,0,-6716.8363355941,-80223.6328236324,-34275.7205592055,-12640.0589813054,-80534.7608313950,-44986.1653398447,-80470.5397275635,-80458.2746891660,-80499.5353490926,-2417.1738123615
5454757157,5499,-2,0,-6716.8485032909,-80223.6206559356,-34297.2330471885,-12640.6186953593,-80530.7576591403,-44867.9926683003,-80470.4910567762,-80457.6298012344,-80499.9855538750,-2415.7501918333
5454757157,5499,-2,0,-6717.4812235257,-80223.9248483561,-34297.9874443915,-12641.2514155941,-80530.9766776831,-44973.6326121171,-80471.3549632507,-80458.6640554643,-80500.3992555670,-2416.9182907283
5454757157,5499,-2,0,-6716.5443108703,-80223.4138050896,-34278.1784339638,-12640.9350554767,-80533.7144094682,-45162.5604406869,-80471.3427955538,-80458.6518877675,-80500.6426095035,-2416.8331168505
5454783362,5500,-2,0,-6717.4082173448,-80223.5111466642,-34264.0274025587,-12640.6065276625,-80537.0483583977,-45188.3316225579,-80470.5153921699,-80458.5910492834,-80500.8007895622,-2417.2346508457
5454783362,5500,-2,0,-6717.3108757702,-80223.0487741849,-34275.2825221199,-12641.6042788019,-80534.6634898204,-45011.5106523269,-80471.1602801015,-80457.9704967454,-80499.6326906672,-2417.2346508457
5454783362,5500,-2,0,-6717.7732482495,-80222.6837432802,-34295.3348864841,-12641.1540740195,-80530.9888453799,-44865.5834643293,-80469.6271503018,-80457.0822548774,-80500.2654109020,-2416.8696199410
5454783362,5500,-2,0,-6717.8219190367,-80221.8928429867,-34296.1622898681,-12641.2757509877,-80528.6039768026,-44945.1358661577,-80468.9335915829,-80455.3057711412,-80498.4645917722,-2416.2125643125
5454783362,5500,-2,0,-6717.1526957115,-80221.2357873583,-34276.7061426482,-12640.8133785085,-80531.0010130767,-45142.7879333496,-80468.5685606782,-80455.8533174982,-80499.3041628530,-2416.6384337013
5454783362,5500,-2,0,-6717.7854159463,-80222.2943769819,-34262.1657449448,-12641.1419063227,-80534.9676822410,-45195.1211973851,-80470.5397275635,-80457.8244843836,-80500.4114232639,-2417.3441601171
5454783362,5500,-2,0,-6717.6880743717,-80222.6350724929,-34269.9652386083,-12641.1905771100,-80534.3106266126,-45031.8793768085,-80470.9534292555,-80457.6541366280,-80500.5939387162,-2417.2711539361
5454783362,5500,-2,0,-6718.7223286016,-80223.5476497546,-34291.4168881071,-12642.2369990367,-80531.0375161672,-44871.7281512249,-80471.3914663411,-80458.7005585548,-80501.1658204669,-2417.3563278139
5454810458,5501,-2,0,-6717.1040249242,-80222.5377309183,-34295.6755819952,-12640.7403723275,-80529.6869018198,-44920.7761371182,-80470.0043489033,-80457.3377765106,-80499.6935291513,-2416.1030550411
5454810458,5501,-2,0,-6717.6880743717,-80223.8031713879,-34277.4970429417,-12641.1784094131,-80533.2398692921,-45114.9725784124,-80470.6979076222,-80459.0412540658,-80501.3361682224,-2416.1273904348
5454810458,5501,-2,0,-6717.8219190367,-80223.7545006006,-34260.7299567197,-12641.5312726210,-80535.8924271995,-45193.6975768568,-80471.5253110062,-80458.5910492834,-80501.2631620415,-2417.7578618090
5454810458,5501,-2,0,-6717.4812235257,-80222.9270972167,-34265.1103275759,-12641.4095956528,-80535.8802595027,-45048.5856245464,-80470.6492368349,-80457.8123166867,-80500.3505847797,-2417.6118494472
5454810458,5501,-2,0,-6717.4933912225,-80223.4503081801,-34285.8927537495,-12640.6551984498,-80531.2808701037,-44869.5866365841,-80469.9556781160,-80457.1065902710,-80500.2289078115,-2416.5289244299
5454810458,5501,-2,0,-6717.1526957115,-80222.1970354073,-34294.0937814082,-12640.8620492957,-80528.9811754041,-44892.7417636382,-80469.6879887859,-80455.9628267696,-80499.0486412197,-2416.0665519507
5454810458,5501,-2,0,-6716.9945156528,-80222.2213708009,-34277.1806828243,-12640.5213537847,-80531.1105223481,-45085.2955658612,-80468.7267407369,-80456.6928885790,-80498.1117285643,-2416.7722783664
5454810458,5501,-2,0,-6717.2622049829,-80222.5012278279,-34258.4180943233,-12640.4726829974,-80534.5174774586,-45190.3636279273,-80469.8218334510,-80457.4716211757,-80500.1559016306,-2416.5289244299
5454843263,5502,-2,0,-6716.9093417750,-80222.2213708009,-34260.8516336879,-12641.1905771100,-80535.0528561188,-45068.9056782407,-80468.9944300670,-80457.3134411170,-80499.6570260608,-2418.2202342883
5454843263,5502,-2,0,-6718.0896083669,-80222.7689171580,-34282.0355938566,-12641.3365894718,-80531.8892549448,-44883.8471772606,-80469.9921812065,-80457.1795964519,-80499.9368830878,-2417.9890480487
5454843263,5502,-2,0,-6718.5276454525,-80223.1339480626,-34294.7143339461,-12642.4438498827,-80530.5629759911,-44879.0652724092,-80470.1868643557,-80457.7636458994,-80500.3505847797,-2417.7821972027
5454843263,5502,-2,0,-6717.6272358876,-80222.0753584390,-34280.5633025411,-12641.2514155941,-80531.0375161672,-45059.6947317457,-80470.1016904779,-80457.4716211757,-80500.0220569655,-2416.2734027966
5454843263,5502,-2,0,-6717.8584221272,-80223.1339480626,-34260.6326151451,-12641.4339310464,-80535.0528561188,-45190.7894973161,-80471.0751062237,-80458.1895152882,-80500.3262493861,-2418.0255511391
5454843263,5502,-2,0,-6717.3108757702,-80222.9149295198,-34259.6957024897,-12640.8498815989,-80535.5517316885,-45092.4745069867,-80469.3351255781,-80457.2404349361,-80499.5231813958,-2416.2125643125
5454843263,5502,-2,0,-6717.7124097653,-80224.4967301068,-34279.7358991571,-12641.4339310464,-80533.1668631112,-44896.5502527437,-80471.2089508888,-80458.4815400120,-80500.4114232639,-2416.5775952172
5454843263,5502,-2,0,-6717.3230434670,-80223.2312896372,-34292.3294653688,-12641.1419063227,-80530.4899698102,-44863.2594342362,-80470.7709138032,-80457.4472857820,-80500.0342246623,-2416.0787196475
5454880763,5503,-2,0,-6717.2865403765,-80221.4304705074,-34281.0135073235,-12640.6065276625,-80530.2709512673,-45034.7509532587,-80469.0674362479,-80456.1575099188,-80498.9147965546,-2416.2003966157
5454880763,5503,-2,0,-6717.3473788607,-80222.2213708009,-34260.9733106561,-12641.1784094131,-80533.9577634047,-45181.9922525131,-80469.1039393384,-80456.5225408235,-80499.1216474006,-2417.3806632075
5454880763,5503,-2,0,-6717.8584221272,-80221.6981598375,-34256.6294428903,-12641.5434403178,-80535.0285207251,-45108.7305499422,-80469.4811379399,-80456.7780624568,-80499.3650013371,-2418.1472281074
5454880763,5503,-2,0,-6717.2743726797,-80221.3452966297,-34273.1531751759,-12641.1905771100,-80533.3372108667,-44911.1758243249,-80469.9191750256,-80457.2160995424,-80498.8174549800,-2417.9403772614
5454880763,5503,-2,0,-6717.0188510464,-80221.1627811773,-34287.7665790602,-12641.1297386259,-80529.0176784946,-44846.1516525031,-80467.9358404434,-80455.6708020459,-80497.6493560851,-2415.7745272269
5454880763,5503,-2,0,-6717.1405280147,-80222.2822092850,-34279.4925452206,-12640.8620492957,-80530.1736096928,-44999.7444894991,-80469.2134486098,-80456.6928885790,-80499.1459827943,-2416.2977381903
5454880763,5503,-2,0,-6717.8462544304,-80222.5377309183,-34258.5884420788,-12641.3000863814,-80533.0938569303,-45167.7317118366,-80469.0552685511,-80456.4617023394,-80498.8296226769,-2417.4901724789
5454880763,5503,-2,0,-6716.6173170513,-80221.4791412947,-34250.9227930804,-12640.4605153006,-80534.2011173412,-45120.6670605255,-80468.8362500083,-80456.7658947600,-80499.4623429117,-2416.2977381903
5454901778,5504,-2,0,-6717.2987080734,-80222.1970354073,-34267.1179975517,-12640.9837262640,-80533.2520369890,-44921.8468944386,-80469.2012809130,-80456.9970809996,-80499.1459827943,-2416.8331168505
5454901778,5504,-2,0,-6717.1040249242,-80223.2312896372,-34285.0896857592,-12640.8742169926,-80531.7067394925,-44832.4751612741,-80470.3937152017,-80457.6298012344,-80499.5475167894,-2417.3684955107
5454901778,5504,-2,0,-6716.6173170513,-80222.7567494611,-34279.1031789223,-12640.3266706355,-80531.2565347100,-44965.5654291235,-80470.1138581747,-80457.5932981439,-80499.3528336403,-2416.2125643125
5454901778,5504,-2,0,-6717.1648634083,-80222.0510230454,-34257.3716723965,-12640.7038692370,-80534.0916080697,-45140.0136984740,-80469.7123241796,-80457.5081242662,-80499.9003799973,-2416.7357752759
5454901778,5504,-2,0,-6718.0774406700,-80222.5377309183,-34247.8443657842,-12641.3852602591,-80536.0384395614,-45125.7653254943,-80470.0895227811,-80457.6176335376,-80500.2775785988,-2417.7943648995
5454901778,5504,-2,0,-6717.0918572274,-80222.5985694024,-34261.6303662846,-12641.0567324449,-80533.8604218301,-44935.8397457850,-80470.3693798080,-80457.5932981439,-80500.4722617480,-2417.6605202345
5454901778,5504,-2,0,-6718.3816330906,-80222.7810848548,-34281.6097244678,-12641.2392478973,-80531.5363917369,-44820.6116568718,-80471.5496463998,-80457.2160995424,-80499.6083552735,-2417.2711539361
