steady_timestamp,sequence,battery,flags,TMS-ch1
5605672995,6611,-2,0,32169.0000000000
5605685562,6612,-2,0,63420.0000000000
5605710548,6613,-2,0,94671.0000000000
5605739356,6614,-2,0,125922.0000000000
5605791043,6615,-2,0,157173.0000000000
5605805600,6616,-2,0,188424.0000000000
5605836906,6617,-2,0,219675.0000000000
5605866772,6618,-2,0,250926.0000000000
5605908069,6619,-2,0,282177.0000000000
5605928032,6620,-2,0,313428.0000000000
5605959405,6621,-2,0,344679.0000000000
5606017863,6622,-2,0,375930.0000000000
5606023400,6623,-2,0,407181.0000000000
5606057973,6624,-2,0,438432.0000000000
5606084191,6625,-2,0,469683.0000000000
5606135542,6626,-2,0,500934.0000000000
5606159392,6627,-2,0,532185.0000000000
5606180463,6628,-2,0,563436.0000000000
5606210576,6629,-2,0,594687.0000000000
5606279506,6630,-2,0,625938.0000000000
5606283136,6631,-2,0,657189.0000000000
5606301653,6632,-2,0,688440.0000000000
5606335521,6633,-2,0,719691.0000000000
5606374291,6634,-2,0,750942.0000000000
5606396908,6635,-2,0,782193.0000000000
5606428087,6636,-2,0,813444.0000000000
5606459190,6637,-2,0,844695.0000000000
5606497705,6638,-2,0,875946.0000000000
5606523114,6639,-2,0,907197.0000000000
5606548103,6640,-2,0,938448.0000000000
5606603047,6641,-2,0,969699.0000000000
5606619331,6642,5,0,1000950.0000000000
5606647974,6643,5,0,1032201.0000000000
5606679230,6644,5,0,1063452.0000000000
5606725574,6645,5,0,1094703.0000000000
5606746842,6646,5,0,1125954.0000000000
5606774290,6647,5,0,1157205.0000000000
5606805545,6648,5,0,1188456.0000000000
5606849361,6649,5,0,1219707.0000000000
5606858838,6650,5,0,1250958.0000000000
5606926811,6651,5,0,1282209.0000000000
5606933066,6652,5,0,1313460.0000000000
5606969640,6653,5,0,1344711.0000000000
5606996817,6654,5,0,1375962.0000000000
5607028246,6655,5,0,1407213.0000000000
5607076733,6656,5,0,1438464.0000000000
5607092353,6657,5,0,1469715.0000000000
5607114722,6658,5,0,1500966.0000000000
5607149258,6659,5,0,1532217.0000000000
5607200742,6660,5,0,1563468.0000000000
5607214780,6661,5,0,1594719.0000000000
5607240635,6662,5,0,1625970.0000000000
5607273650,6663,5,0,1657221.0000000000
5607322145,6664,5,0,1688472.0000000000
5607339534,6665,5,0,1719723.0000000000
5607363859,6666,5,0,1750974.0000000000
5607404262,6667,5,0,1782225.0000000000
5607437478,6668,5,0,1813476.0000000000
5607465776,6669,5,0,1844727.0000000000
5607494475,6670,5,0,1875978.0000000000
5607519448,6671,5,0,1907229.0000000000
5607581359,6672,5,0,1938480.0000000000
5607587400,6673,5,0,1969731.0000000000
5607619498,6674,5,0,2000982.0000000000
5607642155,6675,5,0,2032233.0000000000
5607679488,6676,5,0,2063484.0000000000
5607710661,6677,5,0,2094735.0000000000
5607743655,6678,5,0,2125986.0000000000
5607787389,6679,5,0,2157237.0000000000
5607804295,6680,5,0,2188488.0000000000
5607834341,6681,5,0,2219739.0000000000
5607867040,6682,5,0,2250990.0000000000
5607913169,6683,5,0,2282241.0000000000
5607929264,6684,5,0,2313492.0000000000
5607959582,6685,5,0,2344743.0000000000
5607990577,6686,5,0,2375994.0000000000
5608029556,6687,5,0,2407245.0000000000
5608049625,6688,5,0,2438496.0000000000
5608082697,6689,5,0,2469747.0000000000
5608139435,6690,5,0,2500998.0000000000
5608153707,6691,5,0,2532249.0000000000
5608203708,6692,5,0,2563500.0000000000
5608211828,6693,5,0,2594751.0000000000
5608265546,6694,5,0,2626002.0000000000
5608275756,6695,5,0,2657253.0000000000
5608298185,6696,5,0,2688504.0000000000
5608335797,6697,5,0,2719755.0000000000
5608382434,6698,5,0,2751006.0000000000
5608397423,6699,5,0,2782257.0000000000
5608425113,6700,5,0,2813508.0000000000
5608462473,6701,5,0,2844759.0000000000
5608502418,6702,5,0,2876010.0000000000
5608523628,6703,5,0,2907261.0000000000
5608549929,6704,5,0,2938512.0000000000
5608580487,6705,5,0,2969763.0000000000
5608616860,6706,5,0,3001014.0000000000
5608649694,6707,5,0,3032265.0000000000
5608679808,6708,5,0,3063516.0000000000
5608735942,6709,5,0,3094767.0000000000
5608743593,6710,5,0,3126018.0000000000
5608770885,6711,5,0,3157269.0000000000
5608803063,6712,5,0,3188520.0000000000
5608863000,6713,5,0,3219771.0000000000
5608884345,6714,5,0,3251022.0000000000
5608909865,6715,5,0,3282273.0000000000
5608929680,6716,5,0,3313524.0000000000
5608976490,6717,5,0,3344775.0000000000
5608991873,6718,5,0,3376026.0000000000
5609024629,6719,5,0,3407277.0000000000
5609055960,6720,5,0,3438528.0000000000
5609093633,6721,5,0,3469779.0000000000
5609118047,6722,5,0,3501030.0000000000
5609151945,6723,5,0,3532281.0000000000
5609204588,6724,5,0,3563532.0000000000
5609214526,6725,5,0,3594783.0000000000
5609237813,6726,5,0,3626034.0000000000
5609273966,6727,5,0,3657285.0000000000
5609322595,6728,5,0,3688536.0000000000
5609335840,6729,5,0,3719787.0000000000
5609368042,6730,5,0,3751038.0000000000
5609393648,6731,5,0,3782289.0000000000
5609448339,6732,5,0,3813540.0000000000
5609480905,6733,5,0,3844791.0000000000
5609490615,6734,5,0,3876042.0000000000
5609522515,6735,5,0,3907293.0000000000
5609565839,6736,5,0,3938544.0000000000
5609590976,6737,5,0,3969795.0000000000
5609618377,6738,5,0,4001046.0000000000
5609644235,6739,5,0,4032297.0000000000
5609683585,6740,5,0,4063548.0000000000
5609707743,6741,5,0,4094799.0000000000
5609743248,6742,5,0,4126050.0000000000
