steady_timestamp,sequence,battery,flags,TMS-ch1
1932800532,14661,-2,0,32169.0000000000
1932838992,14662,-2,0,63420.0000000000
1932871740,14663,-2,0,94671.0000000000
1932928892,14664,-2,0,125922.0000000000
1932938759,14665,-2,0,157173.0000000000
1932965653,14666,-2,0,188424.0000000000
1932995150,14667,-2,0,219675.0000000000
1933040288,14668,-2,0,250926.0000000000
1933063125,14669,-2,0,282177.0000000000
1933082013,14670,-2,0,313428.0000000000
1933143013,14671,-2,0,344679.0000000000
1933161375,14672,-2,0,375930.0000000000
1933179194,14673,-2,0,407181.0000000000
1933210797,14674,-2,0,438432.0000000000
1933266334,14675,-2,0,469683.0000000000
1933280238,14676,-2,0,500934.0000000000
1933309139,14677,-2,0,532185.0000000000
1933336891,14678,-2,0,563436.0000000000
1933410584,14679,-2,0,594687.0000000000
1933416568,14680,-2,0,625938.0000000000
1933434020,14681,-2,0,657189.0000000000
1933461122,14682,-2,0,688440.0000000000
1933510831,14683,-2,0,719691.0000000000
1933531737,14684,-2,0,750942.0000000000
1933566666,14685,-2,0,782193.0000000000
1933585178,14686,-2,0,813444.0000000000
1933633478,14687,-2,0,844695.0000000000
1933653077,14688,-2,0,875946.0000000000
1933682072,14689,-2,0,907197.0000000000
1933707759,14690,-2,0,938448.0000000000
1933751568,14691,-2,0,969699.0000000000
1933780339,14692,4,0,1000950.0000000000
1933807958,14693,4,0,1032201.0000000000
1933869420,14694,4,0,1063452.0000000000
1933874218,14695,4,0,1094703.0000000000
1933902929,14696,4,0,1125954.0000000000
1933932127,14697,4,0,1157205.0000000000
1934010565,14698,4,0,1188456.0000000000
1934014108,14699,4,0,1219707.0000000000
1934030606,14700,4,0,1250958.0000000000
1934060243,14701,4,0,1282209.0000000000
1934101557,14702,4,0,1313460.0000000000
1934122048,14703,4,0,1344711.0000000000
1934151701,14704,4,0,1375962.0000000000
1934181903,14705,4,0,1407213.0000000000
1934235528,14706,4,0,1438464.0000000000
1934250256,14707,4,0,1469715.0000000000
1934276859,14708,4,0,1500966.0000000000
1934328914,14709,4,0,1532217.0000000000
1934343997,14710,4,0,1563468.0000000000
1934372827,14711,4,0,1594719.0000000000
1934402320,14712,4,0,1625970.0000000000
1934452197,14713,4,0,1657221.0000000000
1934462773,14714,4,0,1688472.0000000000
1934494107,14715,4,0,1719723.0000000000
1934523542,14716,4,0,1750974.0000000000
1934572234,14717,4,0,1782225.0000000000
1934595508,14718,4,0,1813476.0000000000
1934653147,14719,4,0,1844727.0000000000
1934655199,14720,4,0,1875978.0000000000
1934687115,14721,4,0,1907229.0000000000
1934719255,14722,4,0,1938480.0000000000
1934749216,14723,4,0,1969731.0000000000
1934801824,14724,3,0,2000982.0000000000
1934812393,14725,3,0,2032233.0000000000
1934835659,14726,3,0,2063484.0000000000
1934869263,14727,3,0,2094735.0000000000
1934935322,14728,3,0,2125986.0000000000
1934940018,14729,3,0,2157237.0000000000
1934965402,14730,3,0,2188488.0000000000
1934995744,14731,3,0,2219739.0000000000
1935056633,14732,3,0,2250990.0000000000
1935061755,14733,3,0,2282241.0000000000
1935090191,14734,3,0,2313492.0000000000
1935124277,14735,3,0,2344743.0000000000
1935170682,14736,3,0,2375994.0000000000
1935177002,14737,3,0,2407245.0000000000
1935208116,14738,3,0,2438496.0000000000
1935245502,14739,3,0,2469747.0000000000
1935310470,14740,3,0,2500998.0000000000
1935319277,14741,3,0,2532249.0000000000
1935334229,14742,3,0,2563500.0000000000
1935367141,14743,3,0,2594751.0000000000
1935407076,14744,3,0,2626002.0000000000
1935436719,14745,3,0,2657253.0000000000
1935458294,14746,3,0,2688504.0000000000
1935516948,14747,3,0,2719755.0000000000
1935526831,14748,3,0,2751006.0000000000
1935561065,14749,3,0,2782257.0000000000
1935593270,14750,3,0,2813508.0000000000
1935619759,14751,3,0,2844759.0000000000
1935662143,14752,3,0,2876010.0000000000
1935680955,14753,3,0,2907261.0000000000
1935707134,14754,3,0,2938512.0000000000
1935755363,14755,3,0,2969763.0000000000
1935778081,14756,3,0,3001014.0000000000
1935817113,14757,3,0,3032265.0000000000
1935839042,14758,3,0,3063516.0000000000
1935873097,14759,3,0,3094767.0000000000
1935925656,14760,3,0,3126018.0000000000
1935940643,14761,3,0,3157269.0000000000
1935980393,14762,3,0,3188520.0000000000
1935994052,14763,3,0,3219771.0000000000
1936023820,14764,3,0,3251022.0000000000
1936058130,14765,3,0,3282273.0000000000
1936111253,14766,3,0,3313524.0000000000
1936115647,14767,3,0,3344775.0000000000
1936146603,14768,3,0,3376026.0000000000
1936184528,14769,3,0,3407277.0000000000
1936230350,14770,3,0,3438528.0000000000
1936247096,14771,3,0,3469779.0000000000
1936276799,14772,3,0,3501030.0000000000
1936307419,14773,3,0,3532281.0000000000
1936344287,14774,3,0,3563532.0000000000
1936374080,14775,3,0,3594783.0000000000
1936403104,14776,3,0,3626034.0000000000
1936460992,14777,3,0,3657285.0000000000
1936470904,14778,3,0,3688536.0000000000
1936498180,14779,3,0,3719787.0000000000
1936524529,14780,3,0,3751038.0000000000
1936611038,14781,3,0,3782289.0000000000
1936620721,14782,3,0,3813540.0000000000
1936629165,14783,3,0,3844791.0000000000
1936646740,14784,3,0,3876042.0000000000
1936703699,14785,3,0,3907293.0000000000
1936714144,14786,3,0,3938544.0000000000
1936747030,14787,3,0,3969795.0000000000
1936778189,14788,3,0,4001046.0000000000
1936824896,14789,3,0,4032297.0000000000
1936844096,14790,3,0,4063548.0000000000
1936872794,14791,3,0,4094799.0000000000
1936927944,14792,3,0,4126050.0000000000
