steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
532248929,3139,-2,0,-6699.9840754943,-6183.8060408715,-12252.0676327123,-12640.1198197895,-11490.0169483882,-12220.9669996328,1411.6231792168,1510.5343866905,-2098.4288263878,-2331.7200775740
532248929,3139,-2,0,-6699.4730322278,-6183.8060408715,-12253.2965700914,-12641.4704341369,-11490.7591778944,-12221.5753844740,1410.6619311678,1510.2058588763,-2098.2706463291,-2331.9877669041
532248929,3139,-2,0,-6700.4586156704,-6184.4752641967,-12254.0387995976,-12641.6894526797,-11491.0512026182,-12221.3807013248,1410.2482294758,1509.6218094288,-2099.6090929796,-2332.5596486548
532248929,3139,-2,0,-6699.4608645309,-6184.3900903190,-12253.7224394802,-12641.2757509877,-11491.1485441928,-12220.5532979409,1411.0878005566,1509.1716046463,-2099.5847575859,-2332.3893008993
532248929,3139,-2,0,-6699.5582061055,-6184.1710717762,-12253.4182470596,-12641.5434403178,-11490.9781964373,-12220.8696580583,1411.4528314613,1509.9016664557,-2099.2440620749,-2332.2554562342
532248929,3139,-2,0,-6699.0349951421,-6183.5748546318,-12252.9923776708,-12640.4970183911,-11489.4572343344,-12219.9935838870,1411.9273716374,1510.9845914729,-2099.3292359527,-2332.3041270215
532248929,3139,-2,0,-6700.4099448831,-6184.1224009889,-12252.8950360962,-12641.0202293544,-11490.6253332294,-12220.9183288455,1411.5380053390,1509.6461448224,-2098.0394600894,-2331.8904253295
532248929,3139,-2,0,-6700.8601496656,-6185.3148352775,-12253.8562841453,-12641.7624588606,-11491.2337180705,-12221.6970614422,1410.3577387472,1508.9525861035,-2099.2927328622,-2333.2532073737
532288884,3140,-2,0,-6701.2008451766,-6184.5969411650,-12253.7467748738,-12641.9814774035,-11491.2580534642,-12221.3076951439,1410.2725648694,1509.5609709447,-2100.3878255762,-2332.6083194421
532288884,3140,-2,0,-6700.2030940371,-6184.8037920110,-12254.2091473531,-12641.4217633496,-11491.4040658261,-12221.4293721121,1410.5402541996,1509.0499276781,-2099.6455960700,-2332.5596486548
