steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
5592085958,6419,-2,0,11752.2429826195,44835.9551225655,36862.3295498265,47240.6327102899,48175.1726647759,47746.5168734005,51060.1214137987,67160.5273591869,50505.5421280026,7685.4580088812
5592085958,6419,-2,0,11749.9432879199,44833.7284340469,36857.2434525545,47233.3077568025,48172.7999638954,47738.3766842260,51057.5175266785,67156.1348206338,50505.7611465454,7685.2998288225
5592085958,6419,-2,0,11751.8657840180,44836.4174950448,36859.9325135524,47233.2347506215,48177.8130549865,47755.5574721399,51059.1479980528,67159.2984218078,50508.3041951814,7691.0186463293
5592085958,6419,-2,0,11757.8401231580,44845.6649446302,36870.1777142773,47239.5254498790,48186.7076413641,47758.6115640425,51064.7816416818,67167.2439278332,50515.9820118767,7694.1944152001
5592085958,6419,-2,0,11755.2970745220,44849.4247629485,36872.8424398816,47238.8197234632,48188.3624481320,47752.1748524232,51065.7550574277,67165.7107980335,50518.1235265175,7693.0506516987
5592085958,6419,-2,0,11751.9387901989,44852.7222087875,36878.6220958725,47241.1924243437,48191.5503846996,47770.7549254718,51067.4585349829,67168.1808404885,50517.7341602192,7697.2485071026
5592085958,6419,-2,0,11761.2957490557,44862.5172047300,36888.5144333895,47250.1965199927,48199.6419030869,47765.4619773538,51076.6694814779,67173.9848318731,50522.1266987723,7702.0790827413
5592085958,6419,-2,0,11757.1100613486,44855.9831515360,36875.5315008794,47238.4668602554,48190.1754349586,47730.6745321370,51066.6189639021,67157.0960686828,50512.9522553678,7691.6757019577
5592114752,6420,-2,0,11747.3028977094,44841.8807909183,36861.9401835282,47225.6421078040,48173.0798209224,47738.8147213116,51054.0253976904,67141.7404352923,50497.7426343391,7688.0253929109
5592114752,6420,-2,0,11756.7085273535,44849.0353966501,36873.1587999990,47238.1383324412,48178.7256322482,47769.0392802198,51062.7861394029,67152.2046545600,50506.0896743596,7699.1223324134
5592114752,6420,-2,0,11761.4904322049,44852.5153579415,36878.8897852026,47242.2388462705,48180.4047744098,47752.8075726580,51065.4386973103,67155.1370694943,50513.0252615487,7699.1345001102
5592114752,6420,-2,0,11749.7486047708,44841.3210768644,36865.7730080274,47230.0589817507,48170.2325798658,47740.6763789255,51056.8118002628,67144.3564901092,50505.4082833376,7692.6612854004
5592114752,6420,-2,0,11746.5971712936,44838.4738358078,36865.4688156069,47228.6475289193,48168.2127421932,47754.6205594846,51056.1182415439,67146.4615016596,50502.6948869460,7697.0173208630
5592114752,6420,-2,0,11749.0185429614,44841.9659647960,36870.0925403996,47232.7358750518,48172.1307405702,47746.2248486767,51058.6004516958,67148.9558795083,50505.2136001884,7698.8668107801
5592114752,6420,-2,0,11746.7188482619,44841.4549215295,36866.1502066289,47228.5866904351,48168.8576301248,47745.6407992293,51055.5950305805,67146.6683525056,50504.2280167457,7696.3602652346
5592114752,6420,-2,0,11752.8026966733,44847.1250682489,36871.8446887421,47234.4758556975,48176.4867760328,47767.5669889042,51060.2795938573,67154.6990324087,50507.0752578023,7702.4441136460
5592140667,6421,-2,0,11765.2745859168,44857.5527844262,36882.7469450954,47242.3970263292,48186.9874983910,47763.5516489526,51067.4220318924,67166.0514935445,50516.8215829575,7705.8754041501
5592140667,6421,-2,0,11759.5192653196,44852.4545194574,36871.8690241357,47234.5245264847,48181.3051839747,47738.6687089497,51062.1047483808,67157.2664164384,50515.7508256370,7693.8415519922
5592140667,6421,-2,0,11748.5805058758,44845.0078890018,36865.2011262768,47227.7471193544,48172.0333989956,47753.4402928928,51056.0087322725,67150.8783756063,50508.6935614797,7691.4080126276
5592140667,6421,-2,0,11753.8977893874,44856.3238470471,36880.6054304546,47238.8927296442,48180.4412775003,47781.1704739522,51064.2097599312,67165.0659101019,50517.8923402779,7704.0867527171
5592140667,6421,-2,0,11761.2105751780,44863.7948128964,36886.8231235311,47244.9765780557,48187.4012000830,47762.7729163559,51069.0403355699,67169.0569146598,50524.2925488068,7709.4770424097
5592140667,6421,-2,0,11753.6057646636,44854.8637234283,36874.0227064734,47233.4781045580,48179.4070232703,47747.8553200510,51059.4156873829,67156.7918762623,50513.6701494803,7703.4540324823
5592140667,6421,-2,0,11750.2231449469,44846.4436772269,36867.6224979445,47228.1243179559,48172.9581439542,47749.2546051857,51053.6725344825,67151.4867604475,50504.5687122568,7698.1732520612
5592140667,6421,-2,0,11749.7364370739,44843.1097282974,36862.4755621884,47225.8367909532,48171.2790017926,47735.5781139567,51051.7135352940,67150.5133447016,50500.7723908480,7692.7586269750
5592188182,6422,-2,0,11746.9500345015,44837.6951032112,36858.9712655034,47223.8656240679,48168.0058913472,47749.0234189460,51050.9348026973,67149.1992334448,50495.5646166078,7692.9411424273
5592188182,6422,-2,0,11762.7802080681,44855.4964436631,36880.9582936625,47244.3681932145,48187.8879079559,47792.5107673912,51068.5536276970,67172.7802298876,50511.3096162967,7711.4603769918
