steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
5527424878,6834,-2,0,-6720.0607752522,-80196.6570397759,-35669.6032364545,-12640.8620492957,-80538.4476435324,-41188.7366706759,-80473.1436146836,-80462.2535260271,-80502.9179688094,-2416.7966137600
5527424878,6834,-2,0,-6719.1238625968,-80196.2068349935,-35657.0826764237,-12639.8521304594,-80538.4111404419,-41351.9419881620,-80473.1557823805,-80461.3287810686,-80502.2122423937,-2416.9426261219
5527424878,6834,-2,0,-6718.9170117508,-80196.1824995998,-35636.4827657024,-12639.9129689436,-80540.4309781145,-41488.4878819091,-80473.3626332265,-80461.4139549463,-80503.3560058950,-2417.5388432662
5527424878,6834,-2,0,-6719.8174213157,-80196.1216611157,-35634.0735617315,-12640.7282046307,-80542.0006110047,-41414.5447883161,-80473.2287885614,-80461.9006628192,-80503.4046766823,-2417.4780047821
5527424878,6834,-2,0,-6719.1238625968,-80196.6813751696,-35651.9479083644,-12640.8377139021,-80540.9663567747,-41227.0284125777,-80474.3117135786,-80462.5212153572,-80504.1104030980,-2416.4680859458
5527424878,6834,-2,0,-6719.6227381665,-80197.3627661917,-35667.1088586058,-12641.0932355354,-80539.8712640607,-41178.4062960732,-80475.0296076912,-80463.3364510443,-80505.1446573280,-2417.6726879313
5527424878,6834,-2,0,-6719.2577072619,-80197.6547909154,-35658.3237814996,-12640.4726829974,-80540.4918165986,-41330.7580279933,-80474.5915706056,-80462.0345074843,-80503.7940429806,-2417.3198247234
5527424878,6834,-2,0,-6719.0021856286,-80196.6327043823,-35636.9694735753,-12639.3897579802,-80540.4918165986,-41480.8952390916,-80473.3382978328,-80462.7037308096,-80503.4168443791,-2416.0665519507
5527431101,6835,-2,0,-6720.1216137363,-80197.5087785535,-35630.5570973497,-12640.3510060292,-80541.9154371269,-41432.3461287680,-80473.5694840724,-80462.5942215382,-80503.3803412886,-2417.3319924202
5527431101,6835,-2,0,-6717.9070929145,-80195.7566302110,-35645.8640599529,-12639.7912919753,-80539.7860901829,-41245.8518395628,-80472.5960683266,-80459.9538313276,-80502.2244100905,-2416.7722783664
5527431101,6835,-2,0,-6720.1337814331,-80196.4988597172,-35664.0425990064,-12639.9738074277,-80538.0096064467,-41168.0150829864,-80473.2774593487,-80462.1440167557,-80503.0031426871,-2417.3563278139
5527431101,6835,-2,0,-6719.6105704697,-80196.6570397759,-35657.6667258712,-12641.1054032322,-80538.6058235911,-41297.8200726936,-80473.0584408059,-80461.4261226431,-80502.5772732983,-2417.6240171440
5527431101,6835,-2,0,-6720.9125140298,-80197.4114369789,-35637.2614982991,-12641.1784094131,-80542.0371140951,-41465.7951273343,-80474.7375829674,-80462.6915631127,-80503.4046766823,-2418.0863896233
5527431101,6835,-2,0,-6719.4645581078,-80196.6448720791,-35626.3227388553,-12640.1806582737,-80542.7793436013,-41442.3966463438,-80473.2409562582,-80462.7402339000,-80504.3050862472,-2417.9890480487
5527431101,6835,-2,0,-6719.8052536189,-80195.8296363920,-35639.3665098495,-12640.2658321514,-80541.1610399239,-41257.1799653050,-80474.0926950358,-80462.0466751811,-80503.3195028045,-2418.0985573201
