steady_timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10
5390385325,4619,-2,0,-6718.0044344891,-80243.5270079379,-31943.2582521253,-12642.2004959463,-80529.3097032183,-47228.5988581320,-80471.7321618522,-80457.9704967454,-80500.5452679289,-2414.7037699065
5390385325,4619,-2,0,-6718.0166021859,-80243.5756787252,-31943.7449599982,-12641.4826018337,-80527.8252442059,-47350.4461741169,-80470.7344107127,-80456.1331745252,-80499.8638769068,-2415.2148131730
5390385325,4619,-2,0,-6718.0774406700,-80242.8212815222,-31919.1297093254,-12641.1419063227,-80531.9865965194,-47563.8189056040,-80470.9534292555,-80457.4959565693,-80499.9612184814,-2415.5433409873
5390385325,4619,-2,0,-6718.2842915160,-80243.4540017570,-31900.7321517291,-12641.8232973448,-80536.3426319820,-47585.7694306726,-80471.7321618522,-80458.7005585548,-80500.2410755083,-2418.0620542296
5390385325,4619,-2,0,-6717.8340867336,-80243.6851879966,-31913.0458609139,-12641.6772849829,-80534.2254527348,-47387.4116370650,-80472.2553728156,-80458.9195770976,-80500.8859634399,-2416.5897629140
5390385325,4619,-2,0,-6716.8363355941,-80243.0403000650,-31938.1478194597,-12639.8764658531,-80528.9933431009,-47228.6110258288,-80469.3837963653,-80456.6442177917,-80499.6570260608,-2413.3774909528
5390385325,4619,-2,0,-6718.1261114573,-80243.8068649648,-31942.5646934064,-12640.7403723275,-80528.0685981424,-47320.5988138102,-80470.4910567762,-80457.3256088138,-80500.9711373177,-2413.9858757939
5390385325,4619,-2,0,-6717.1283603178,-80243.3444924856,-31919.3608955650,-12641.2514155941,-80531.8040810670,-47542.3429207115,-80470.8195845905,-80457.8609874740,-80501.0198081050,-2414.7767760874
5390411593,4620,-2,0,-6718.6249870271,-80244.7559453170,-31901.8394121400,-12642.2978375209,-80536.7441659772,-47599.7379466254,-80472.2675405124,-80459.4306203642,-80502.2852485746,-2417.7456941122
5390411593,4620,-2,0,-6718.5884839366,-80244.5977652583,-31910.8435077890,-12642.2491667336,-80535.0893592092,-47416.8939664670,-80472.6934099012,-80458.9682478849,-80501.5065159779,-2417.0034646060
5390411593,4620,-2,0,-6718.4059684842,-80243.4540017570,-31935.8359570633,-12641.1054032322,-80529.4070447929,-47240.9977411946,-80470.8317522873,-80456.7780624568,-80500.4600940511,-2414.8254468747
5390411593,4620,-2,0,-6718.3572976970,-80243.6000141188,-31945.8743069422,-12642.0179804939,-80527.3263686362,-47306.1070868941,-80471.3306278570,-80457.1065902710,-80500.5574356257,-2415.5555086841
5390411593,4620,-2,0,-6718.0287698827,-80243.5148402411,-31924.8485268322,-12641.4947695305,-80529.8207464849,-47525.0526235261,-80471.0264354364,-80457.7514782026,-80500.5331002321,-2414.3874097891
5390411593,4620,-2,0,-6717.8584221272,-80243.5148402411,-31904.6258147125,-12641.0080616576,-80534.9068437569,-47609.8006318979,-80472.9489315345,-80459.4062849705,-80501.8958822763,-2416.6871044886
5390411593,4620,-2,0,-6717.3595465575,-80244.0137158108,-31912.0481097745,-12640.6795338434,-80534.7973344855,-47448.6151520844,-80471.5618140967,-80457.8488197772,-80500.9833050145,-2416.8452845473
