steady_timestamp,sequence,battery,flags,TMS-ch1
5557595898,7292,-2,0,32169.0000000000
5557672357,7293,-2,0,63420.0000000000
5557688674,7294,-2,0,94671.0000000000
5557698658,7295,-2,0,125922.0000000000
5557724895,7296,-2,0,157173.0000000000
5557775568,7297,-2,0,188424.0000000000
5557799988,7298,-2,0,219674.0000000000
5557816394,7299,-2,0,250926.0000000000
5557843961,7300,-2,0,282177.0000000000
5557891943,7301,-2,0,313428.0000000000
5557910250,7302,-2,0,344679.0000000000
5557940306,7303,-2,0,375930.0000000000
5557970305,7304,-2,0,407181.0000000000
5558000544,7305,-2,0,438432.0000000000
5558043549,7306,-2,0,469683.0000000000
5558068831,7307,-2,0,500934.0000000000
5558160156,7308,-2,0,532185.0000000000
5558166539,7309,-2,0,563436.0000000000
5558175380,7310,-2,0,594687.0000000000
5558192583,7311,-2,0,625938.0000000000
5558248008,7312,-2,0,657189.0000000000
5558253571,7313,-2,0,688440.0000000000
5558282909,7314,-2,0,719690.0000000000
5558316594,7315,-2,0,750942.0000000000
5558363023,7316,-2,0,782193.0000000000
5558367837,7317,-2,0,813444.0000000000
5558420375,7318,-2,0,844695.0000000000
5558471382,7319,-2,0,875946.0000000000
5558477991,7320,-2,0,907197.0000000000
5558499654,7321,-2,0,938448.0000000000
5558528763,7322,-2,0,969698.0000000000
5558585205,7323,0,0,1000950.0000000000
5558597612,7324,0,0,1032201.0000000000
5558630288,7325,0,0,1063452.0000000000
5558671715,7326,0,0,1094703.0000000000
5558718675,7327,0,0,1125954.0000000000
5558730106,7328,0,0,1157205.0000000000
5558773070,7329,0,0,1188456.0000000000
5558790553,7330,0,0,1219706.0000000000
5558836075,7331,0,0,1250958.0000000000
5558848856,7332,0,0,1282209.0000000000
5558878044,7333,0,0,1313460.0000000000
5558900065,7334,0,0,1344711.0000000000
5558953433,7335,0,0,1375962.0000000000
5558976381,7336,0,0,1407213.0000000000
5559005285,7337,0,0,1438464.0000000000
5559029255,7338,0,0,1469715.0000000000
5559064402,7339,0,0,1500966.0000000000
5559096083,7340,0,0,1532217.0000000000
5559127980,7341,0,0,1563468.0000000000
5559181584,7342,0,0,1594719.0000000000
5559191884,7343,0,0,1625970.0000000000
5559222124,7344,0,0,1657221.0000000000
5559255203,7345,0,0,1688472.0000000000
5559298876,7346,0,0,1719722.0000000000
5559308784,7347,0,0,1750974.0000000000
5559344670,7348,0,0,1782225.0000000000
5559398795,7349,0,0,1813476.0000000000
5559436537,7350,0,0,1844727.0000000000
5559441840,7351,0,0,1875978.0000000000
5559475441,7352,0,0,1907229.0000000000
5559507627,7353,0,0,1938480.0000000000
5559537960,7354,0,0,1969730.0000000000
5559569287,7355,0,0,2000982.0000000000
5559593899,7356,0,0,2032233.0000000000
5559621257,7357,0,0,2063484.0000000000
5559658267,7358,0,0,2094735.0000000000
5559690157,7359,0,0,2125986.0000000000
5559720656,7360,0,0,2157237.0000000000
5559770619,7361,0,0,2188488.0000000000
5559784141,7362,0,0,2219738.0000000000
5559815379,7363,0,0,2250990.0000000000
5559852916,7364,0,0,2282241.0000000000
5559891131,7365,0,0,2313492.0000000000
5559916454,7366,0,0,2344743.0000000000
5559938275,7367,0,0,2375994.0000000000
5559964708,7368,0,0,2407245.0000000000
5560013266,7369,0,0,2438496.0000000000
5560057698,7370,0,0,2469747.0000000000
5560071630,7371,0,0,2500998.0000000000
5560097611,7372,0,0,2532249.0000000000
5560132195,7373,0,0,2563500.0000000000
5560166161,7374,0,0,2594751.0000000000
5560190465,7375,0,0,2626002.0000000000
5560251687,7376,0,0,2657253.0000000000
5560259359,7377,0,0,2688504.0000000000
5560288555,7378,0,0,2719754.0000000000
5560314036,7379,0,0,2751006.0000000000
5560360172,7380,0,0,2782257.0000000000
5560383783,7381,0,0,2813508.0000000000
5560403628,7382,0,0,2844759.0000000000
5560450199,7383,0,0,2876010.0000000000
5560480348,7384,0,0,2907261.0000000000
5560499693,7385,0,0,2938512.0000000000
5560547913,7386,0,0,2969762.0000000000
5560570437,7387,0,0,3001014.0000000000
5560602805,7388,0,0,3032265.0000000000
5560626431,7389,0,0,3063516.0000000000
5560681830,7390,0,0,3094767.0000000000
5560716564,7391,0,0,3126018.0000000000
5560727608,7392,0,0,3157269.0000000000
5560753547,7393,0,0,3188520.0000000000
5560780454,7394,0,0,3219770.0000000000
5560840514,7395,0,0,3251022.0000000000
5560861437,7396,0,0,3282273.0000000000
5560883522,7397,0,0,3313524.0000000000
5560912657,7398,0,0,3344775.0000000000
5560957842,7399,0,0,3376026.0000000000
5560974057,7400,0,0,3407277.0000000000
5561001527,7401,0,0,3438528.0000000000
5561033392,7402,0,0,3469779.0000000000
5561082700,7403,0,0,3501030.0000000000
5561096034,7404,0,0,3532281.0000000000
5561153517,7405,0,0,3563532.0000000000
5561159300,7406,0,0,3594783.0000000000
5561190531,7407,0,0,3626034.0000000000
5561238562,7408,0,0,3657285.0000000000
5561253632,7409,0,0,3688536.0000000000
5561328763,7410,0,0,3719786.0000000000
5561339427,7411,0,0,3751038.0000000000
5561346536,7412,0,0,3782289.0000000000
5561382762,7413,0,0,3813540.0000000000
5561424768,7414,0,0,3844791.0000000000
5561447633,7415,0,0,3876042.0000000000
5561475739,7416,0,0,3907293.0000000000
5561506573,7417,0,0,3938544.0000000000
5561551535,7418,0,0,3969794.0000000000
5561567650,7419,0,0,4001046.0000000000
5561598231,7420,0,0,4032297.0000000000
5561625026,7421,0,0,4063548.0000000000
5561665214,7422,0,0,4094799.0000000000
5561695860,7423,0,0,4126050.0000000000
