steady_timestamp,sequence,battery,flags,utc_timestamp
8336767842,7443,2,0,1678963228731491
8336831398,7444,2,0,1678963228795047
8336837154,7445,2,0,1678963228800804
8336857343,7446,2,0,1678963228820992
8336923711,7447,2,0,1678963228887360
8336937366,7448,2,0,1678963228901015
8336951197,7449,2,0,1678963228914846
8336980370,7450,2,0,1678963228944019
8337017356,7451,2,0,1678963228981005
8337052406,7452,2,0,1678963229016055
8337076565,7453,2,0,1678963229040214
8337113217,7454,2,0,1678963229076866
8337165062,7455,2,0,1678963229128711
8337173841,7456,2,0,1678963229137490
8337201641,7457,2,0,1678963229165290
8337230156,7458,2,0,1678963229193805
8337287911,7459,2,0,1678963229251560
8337308753,7460,2,0,1678963229272402
8337352389,7461,2,0,1678963229316037
8337356588,7462,2,0,1678963229320237
8337408260,7463,2,0,1678963229371908
8337444261,7464,2,0,1678963229407909
8337453767,7465,2,0,1678963229417416
8337481635,7466,2,0,1678963229445284
8337521866,7467,2,0,1678963229485515
8337544243,7468,2,0,1678963229507892
8337572701,7469,2,0,1678963229536350
8337606148,7470,2,0,1678963229569797
8337647576,7471,2,0,1678963229611225
8337673950,7472,2,0,1678963229637598
8337700118,7473,2,0,1678963229663767
8337757400,7474,2,0,1678963229721049
8337762328,7475,2,0,1678963229725977
8337798766,7476,2,0,1678963229762415
8337841083,7477,2,0,1678963229804732
8337874971,7478,2,0,1678963229838620
8337889424,7479,2,0,1678963229853073
8337923078,7480,2,0,1678963229886726
8337953982,7481,2,0,1678963229917631
8337992580,7482,2,0,1678963229956229
8338011720,7483,2,0,1678963229975369
8338055593,7484,2,0,1678963230019241
8338142441,7485,2,0,1678963230106090
8338148842,7486,2,0,1678963230112491
8338160090,7487,2,0,1678963230123739
8338163346,7488,2,0,1678963230126995
8338252221,7489,2,0,1678963230215870
8338258395,7490,2,0,1678963230222044
8338268678,7491,2,0,1678963230232327
8338297256,7492,2,0,1678963230260905
8338367423,7493,2,0,1678963230331072
8338373924,7494,2,0,1678963230337573
8338387690,7495,2,0,1678963230351340
8338416490,7496,2,0,1678963230380139
8338490962,7497,2,0,1678963230454611
8338500063,7498,2,0,1678963230463712
8338517938,7499,2,0,1678963230481587
8338550076,7500,2,0,1678963230513725
8338584323,7501,2,0,1678963230547972
8338612544,7502,2,0,1678963230576193
8338647533,7503,2,0,1678963230611182
