steady_timestamp,sequence,battery,flags,TMS-ch1
1389232888,11882,-2,0,32169.0000000000
1389282836,11883,-2,0,63420.0000000000
1389304099,11884,-2,0,94671.0000000000
1389331579,11885,-2,0,125922.0000000000
1389385469,11886,-2,0,157173.0000000000
1389401762,11887,-2,0,188424.0000000000
1389418794,11888,-2,0,219675.0000000000
1389449186,11889,-2,0,250926.0000000000
1389508941,11890,-2,0,282177.0000000000
1389514434,11891,-2,0,313428.0000000000
1389545267,11892,-2,0,344679.0000000000
1389574111,11893,-2,0,375930.0000000000
1389634301,11894,-2,0,407181.0000000000
1389645648,11895,-2,0,438432.0000000000
1389696647,11896,-2,0,469683.0000000000
1389705429,11897,-2,0,500934.0000000000
1389755422,11898,-2,0,532185.0000000000
1389767375,11899,-2,0,563436.0000000000
1389796680,11900,-2,0,594687.0000000000
1389826661,11901,-2,0,625938.0000000000
1389874132,11902,-2,0,657189.0000000000
1389892815,11903,-2,0,688440.0000000000
1389912262,11904,-2,0,719691.0000000000
1389955355,11905,-2,0,750942.0000000000
1390006788,11906,-2,0,782193.0000000000
1390024222,11907,-2,0,813444.0000000000
1390041600,11908,-2,0,844695.0000000000
1390100435,11909,-2,0,875946.0000000000
1390111659,11910,-2,0,907197.0000000000
1390140442,11911,-2,0,938448.0000000000
1390173340,11912,-2,0,969699.0000000000
1390229996,11913,4,0,1000950.0000000000
1390237932,11914,4,0,1032201.0000000000
1390274116,11915,4,0,1063452.0000000000
1390303055,11916,4,0,1094703.0000000000
1390341899,11917,4,0,1125954.0000000000
1390370505,11918,4,0,1157205.0000000000
1390396604,11919,4,0,1188456.0000000000
1390423029,11920,4,0,1219707.0000000000
1390458175,11921,4,0,1250958.0000000000
1390483078,11922,4,0,1282209.0000000000
1390510711,11923,4,0,1313460.0000000000
1390544129,11924,4,0,1344711.0000000000
1390582547,11925,4,0,1375962.0000000000
1390613516,11926,4,0,1407213.0000000000
1390651565,11927,4,0,1438464.0000000000
1390695504,11928,4,0,1469715.0000000000
1390700425,11929,4,0,1500966.0000000000
1390730427,11930,4,0,1532217.0000000000
1390774569,11931,4,0,1563468.0000000000
1390807812,11932,4,0,1594719.0000000000
1390826823,11933,4,0,1625970.0000000000
1390860780,11934,4,0,1657221.0000000000
1390889662,11935,4,0,1688472.0000000000
1390940707,11936,4,0,1719723.0000000000
1390962350,11937,4,0,1750974.0000000000
1390986714,11938,4,0,1782225.0000000000
1391020698,11939,4,0,1813476.0000000000
1391051873,11940,4,0,1844727.0000000000
1391076785,11941,4,0,1875978.0000000000
1391105434,11942,4,0,1907229.0000000000
1391137971,11943,4,0,1938480.0000000000
1391170434,11944,4,0,1969731.0000000000
1391201642,11945,4,0,2000982.0000000000
1391234319,11946,4,0,2032233.0000000000
1391296999,11947,4,0,2063484.0000000000
1391320508,11948,4,0,2094735.0000000000
1391329222,11949,4,0,2125986.0000000000
1391361842,11950,4,0,2157237.0000000000
1391411891,11951,4,0,2188488.0000000000
1391426845,11952,4,0,2219739.0000000000
1391450658,11953,4,0,2250990.0000000000
1391481657,11954,4,0,2282241.0000000000
1391521412,11955,4,0,2313492.0000000000
1391547793,11956,4,0,2344743.0000000000
1391575283,11957,4,0,2375994.0000000000
1391611774,11958,4,0,2407245.0000000000
1391640507,11959,4,0,2438496.0000000000
1391670740,11960,4,0,2469747.0000000000
1391700526,11961,4,0,2500998.0000000000
1391757950,11962,4,0,2532249.0000000000
1391768038,11963,4,0,2563500.0000000000
1391816905,11964,4,0,2594751.0000000000
1391830706,11965,4,0,2626002.0000000000
1391875344,11966,4,0,2657253.0000000000
1391925692,11967,4,0,2688504.0000000000
1391930624,11968,4,0,2719755.0000000000
1391955320,11969,4,0,2751006.0000000000
1391995682,11970,4,0,2782257.0000000000
1392014616,11971,4,0,2813508.0000000000
1392042691,11972,4,0,2844759.0000000000
1392078442,11973,4,0,2876010.0000000000
1392117544,11974,4,0,2907261.0000000000
1392146160,11975,4,0,2938512.0000000000
1392180726,11976,4,0,2969763.0000000000
1392233972,11977,4,0,3001014.0000000000
1392244683,11978,4,0,3032265.0000000000
1392268245,11979,4,0,3063516.0000000000
1392295732,11980,4,0,3094767.0000000000
1392351018,11981,4,0,3126018.0000000000
1392357793,11982,4,0,3157269.0000000000
1392395542,11983,4,0,3188520.0000000000
1392424320,11984,4,0,3219771.0000000000
1392469887,11985,4,0,3251022.0000000000
1392489094,11986,4,0,3282273.0000000000
1392513511,11987,4,0,3313524.0000000000
1392595390,11988,4,0,3344775.0000000000
1392603038,11989,4,0,3376026.0000000000
1392619331,11990,4,0,3407277.0000000000
1392649865,11991,4,0,3438528.0000000000
1392669559,11992,4,0,3469779.0000000000
1392705716,11993,4,0,3501030.0000000000
1392736828,11994,4,0,3532281.0000000000
1392768280,11995,4,0,3563532.0000000000
1392814139,11996,4,0,3594783.0000000000
1392829645,11997,4,0,3626034.0000000000
1392855074,11998,4,0,3657285.0000000000
1392888319,11999,4,0,3688536.0000000000
1392946892,12000,4,0,3719787.0000000000
1392958510,12001,4,0,3751038.0000000000
1392975466,12002,4,0,3782289.0000000000
1393028970,12003,4,0,3813540.0000000000
1393065393,12004,4,0,3844791.0000000000
1393079530,12005,4,0,3876042.0000000000
1393112243,12006,4,0,3907293.0000000000
1393143329,12007,4,0,3938544.0000000000
1393214106,12008,4,0,3969795.0000000000
1393226978,12009,4,0,4001046.0000000000
1393236901,12010,4,0,4032297.0000000000
1393258006,12011,4,0,4063548.0000000000
1393298291,12012,4,0,4094799.0000000000
1393330813,12013,4,0,4126050.0000000000
